27466,Gran Confiança Na Madre De Deus,,Medieval Spain/Muslim/Christain/Jewish,Melody of Alfonso X's Cantiga 268,,,,,
27467,Pois Aos Seus Que Ama Defende Todavia,,Medieval Spain/Muslim/Christain/Jewish,Melody of Alfonso X's Cantiga 264,,,,,
27468,Dum Pater Familias,,Medieval Spain/Muslim/Christain/Jewish,"Callistine Codex, Santiago de Compostela",,,,,
27469,Cogaudeant Catholici,,Medieval Spain/Muslim/Christain/Jewish,Attributed to Magister Albertus Parisiensis,,,,,
27470,Phelipe,,Medieval Spain/Muslim/Christain/Jewish,Debate by Teobaldo I of Navarre,,,,,
27471,Muwwal Isbihán,,Medieval Spain/Muslim/Christain/Jewish,,,,,,
27472,Saná Q' Aim Wa Nisf Tab S-Sika,,Medieval Spain/Muslim/Christain/Jewish,,,,,,
27473,Inshád Isbihán,,Medieval Spain/Muslim/Christain/Jewish,Al-Shushtari (Granada 1212-1269),,,,,
25646,Hejnal Mariacki,,Folk/Brass/Klezmer,,,,,,
25647,Slonimer Nign (Warschauer Duo),סלאָמינער ניגון,Neo Klezmer/Folk/Chassidic/Nigun,,,,,,
25648,Kolomeykes,,Neo Klezmer,,,,,,
25649,Wechach haja omer,,Liturgical,,,,,,
25650,Nign (Dobranotch),,Instrumental/Neo Klezmer/Fusion,,,,,,
25651,Aveenu Malkenu,,Liturgical/Holiday/Religious,,,,,,
25652,Silbes and bolgartshik,,Instrumental/Neo Klezmer/Fusion,,,,,,
25653,Modzitz Nign,,Instrumental/Neo Klezmer/Fusion,,,,,,
25654,Old Bulgar (Khevrisa),,Instrumental/Neo Klezmer/Fusion,,,,,,
25655,Moskovitz,,Instrumental/Neo Klezmer/Fusion,,,,,,
25656,Mayn Yovl,,Instrumental/Neo Klezmer/Fusion,,,,,,
25657,Freigish Behavior,,Instrumental/Neo Klezmer/Fusion,,,,,,
25658,Trenule Masina Mica,,Instrumental/Neo Klezmer/Fusion,,,,,,
25659,Hamidbar Medabe,,Instrumental/Neo Klezmer/Fusion,,,,,,
25660,Tsu der Khupe (Konsonans Retro),צו דער חופּה קלײן,Folk/Insturmental/Klezmer,,,,,,
25661,Tepel,,Instrumental/Neo Klezmer/Fusion,,,,,,
25663,Az Der Rebe Tantst,אז דר רבה אַנס,Instrumental/Neo Klezmer/Fusion,,,,,"From the Album leopold kozlowski, the last klezmer of Galicia. Jewish Songs, Klezmer Hois 2002",
25665,Awakening (Kroke),,Middle Eastern,,,,,"from the album Seventh Trip as note on the liner notes for J-049(f). We do not have the album ""Seventh Trip",
25666,A New World of Mozart,,Middle Eastern/Balkan/Traditional,,,,,ConfuTarras,
25667,Ato Yodea (alder),,Choral/Liturgical,,,,,,
25668,Nigun 68,,Jazz/Neo-Klezmer Fusion,,,,,,
25669,Tyachiver Sirba,,Instrumental/Neo Klezmer,,,,,"from the album Vertski Pass, Golden Horn Records 2004",
25670,Reunion,,Instrumental/Neo Klezmer,,,,,"from the album Consensus, Borealis Records 2004",
25671,(Rock the) Belz,מײַן שטעטעלע בעלז,Hip-Hop/Traditional/Fusion,Place/Belz/Childhood/Lost Idendity/Change,GYF 20/ML PYS 260/Alb G-035(b)/Vinkov 5 309,Alb B-007(c)/GYF 23/Alb L-048(a)/Alb B-007(c)/Alb G-013(c)/ML PYS 260,GYF 20/Estella 26/ML PYS 260/Vinkov 5 308,"From the play ""Ghetto Song"" or ""Song of the Ghetto""",Alb H-006(a)/Alb L-023(b)/GYF 23/Alb J-024(a)1/Alb K-029(g)/Vinkov 5 311
25672,Comme tu as change,,,,,,,from the album Descarga Oriental,
25673,Ro'eh V'ro'ah,,Middle Eastern,,,,,"from the album: Our song, Opus Magica Music 2007",
25674,Beyze Vintn,,Neo Klezmer,,,,,"from the album The Broken Tongue, Earthworks 2006",
25675,Malachi,,Jazz/Neo Klezmer/Fusion,,,,,"From the album Later Prophets, Tzadik 2006",
25676,Duo Polka,,Polka/Neo Klezmer/Fusion,,,,,"From the Album Sobreviviente, Los Ańos Luz Discos 2003",
19205,Yeder Yesh,יעדער ישׁ,Literary,Song/Souls,,L-056(a),,,CD L-056(a)
19206,A Vint,אַ ווינט,Literary Origin,Wind/Trials Of Love,,Alb L-056(a),,,CD L-056(a)
19207,Fun Beyde Ekn Velt 1,פֿון ביידע עקן וועלט 1,Literary,Harbors/Impossible Love,,L-056(a),,,CD L-056(a)
19208,Fun Beyde Ekn Velt 2,פֿון ביידע עקן וועלט 2,Literary,Sea/Treasure/Gift Of Life,,L-056(a),,,CD L-056(a)
19209,Unfinished Stories,,Jazz/Fusion,,,,,,
19210,The Chess Tune,,Klezmer,,,,,,
19125,I Never Will Forget You,איך קען דיך ניט פֿאַרגעסן,,,,,,,
19127,Pacey's Freylekh,,Klezmer/Instrumental,,,,,,
19128,Tsu Lang,צו לאַנג,Love,,,,,,
19129,Medley Of Yiddish Love Songs,,Instrumental/Dance,,,,,,
19130,Philly Bulgar,,Instrumental/Klezmer,,,,,,
19131,Tarras Bulgar,טאַראַס בולגאַר,Instrumental/Klezmer,,,,,,
19607,Moby Glick,,Humorous/Parody/Novelty,Fisherman/Fish,,,,,
19608,Bagel Lox And The Tree Bears,,Humorous/Parody/Novelty,Mother/Father/Daughter/Family/Goldilox,,,,,
19609,Hansel And Gensel,,Humorous/Parody/Novelty,Family,,,,,
19610,"Hebrew Title, Please Enter",,,,,,,,
25879,24 preludes for Piano # 24 in D minor,,Classical/Piano Solo,Allegretto,,,,,
25881,Ha Tikvah,התקוה,Choral / A'cappela / Religious,Hope/Anthem,,,,"The Hope ""To be a free nation in our land, the land of Zion, Jerusalem""",
25882,Aquarius-Tnu lashemesh Yad,אַקוואַריוס -טני לשמש יאד,Choral / Jazz / Religious,,,,,"From the Israeli production of the musical ""HAIR"" ""peace will guide the planets, and love will steer the stars!"" so, let the sun shine in!",
25883,Hamavdil - Eliyahu,המבדיל,Choral / Jazz / Religious,,,,,Elijah the Prophet,
25884,Shir Ahava (Zamir Chorale of Boston),שיר אהבה (סולו: מרק הריס),Choral / A'cappela / Religious,,,,,"Song of Love""who has a real understandign of happiness? He who harbors love for his neighbor in his thoughts and in his deeds""",
25885,Sim Shalom (Zamir Chorale of Boston),שים שלום,Choral / A'cappela / Religious,,,,,"""bless us all as one with peace and good will""",
25886,Hamavdil - Havdallah,המבדיל,Choral / Jazz / Religious,,,,,"""behold, the Lord in my deliverance; I have trust in Him, I shall not be afraid""",
25887,Simchu na,שיםחו נה,Choral / A'cappela / Religious,,,,,"""Rejoice, builders of Israel! Celebrate your harvest reaped. Out of Nothing we have created a state…now our strength shall never fail!",
25888,Al Neharot Bavel,על נהרות בּבל,Choral/ Biblical/Psalm 137:01,Pledge/Jerusalem/Memory/Babylon/Exile/,,Alb A-024(b),,By the Rivers of Babylon,Alb L-024 (b)
16611,La Bougie Et L'encens,,Israeli/Yemenite/Religious,Havdala/Candle/Incense/Sabbath/Shabos,,,,,
16612,Je Me Prosterne,,Israeli/Sephardic/Religious,Havdala/Sabbath/Shabos,,,,,
16613,Esprit Paisible,,Israeli/Sephardic,,,,,,
16614,La Londe Des Veillers,,Israeli,Night/Watch,,,,,
16615,Mon Bateau,,Israeli,Boat,,,,,
16616,Psalm 047,,Psalm/Biblical/Religious,God/Power,,,,,
16617,Brunette Ma Brunette,,Israeli/Love,Hair/Curl/Brunette,,,,,
16618,Lealuca,,Israeli/Love,Maiden/Betrothed,,,,,
16619,A L'ombre D'un Oliver,,Israeli,Olive Tree/Shade,,,,,
16620,Qui Chante?,,Israeli,,,,,,
16621,De La Vallee Et De La Colline,,Israeli,Sheep/Valleys/Hills,,,,,
5780,Hopak 2,האָפּאַק 2,,,,,,,
5781,Hope (Instr),,,,,,,,
5782,Hope of Jerusalem (Cochin),,,,,,,,
351,A Nar (Satz),אַ נאַר (זאַץ),Theater/Humorous,Fool,,,,,
352,A Naye Freylekhs,אַ נײַע פֿרײלעכס (אינסטר),,,,,,,
266,A Lid (Greenblatt),אַ ליד (גרינבלאַט),Literary Origin,Poetry/Heart/Feelings/Song,Gelb Gezang 57/ Alb B-011(a),Gelb Gezang 27/Alb B-011(a),Gelb Gezang 27,,Alb B-011(a)
267,A Lid Ken Ikh Aykh Brider...,אַ ליד קען אײַך ברידער אַרױסגעבן,,,,,,,
268,A Lid Vegn Eliyahu Hanovi,אַ ליד װעגן אליהו הנביא,,,,,,,
270,A Lid Vel Ikh Zingen,אַ ליד װעל איך זינגען,Children/Camp/Boiberik,Shabos,Boiberik/Boiberik Z 11,Boiberik,,,Boiberik
272,A Lidele Oyf Yidish,אַ לידעלע אױף ייִדיש,Literary Origin,Peace/Fraternity/Yiddish/Klezmer,Liptzin 74 10/Alb W-001(a)/Alb D-004(d)/Alb A-017(a)Alb W-017(b),Alb W-001(a)/Alb D-004(d)/Alb D-016(a)/Alb A-017(a)/Alb W-017(b)/Alb T-031(b),,"Recorded under title ""Bessarabien"" by the Budapester Klezmer Band [Alb B-065(c)].",Alb D-016(a)/Alb T-015(c)/Alb W-001(a)/Alb D-004(d)/Alb W-017(b)/Alb T-031(b)
367,A Nigndl (Undzer Nigndl),אַ ניגונדל (אונדזער ניגונדל),,,,,,,
368,A Nigndl (Vergelis),אַ ניגונדל (װערגעליס),Literary Origin/USSR,,,,,A Melody,
369,A Nisref,אַ נישׂרף,,,,,,,
370,A Nomen,אַ נאָמען,USSR/Literary Origin,Grandchild/Grandfather/Name/Peace/Sholom/Post World War II,Alb C-011(b),Ephemera 259/Irza 11,"St Petersburg, V 4 (See ""Naye Yidishe Lider, P. 84)/Irza 11","This song is a varient of the folk song ""Mayn Eynikl"". See Irza 1 145. See Perl in Yiddish Forward of Nov 23, 2001 for comment dealing with variant.",Ephemera 259
371,A Oleh Fun Sovyet Rusland,אַן עולה פֿון סאָװיעט רוסלאַנד,Spoken Word/Monolog/Humorous,Immigration/Israel/Gentiles/Process/Delay/Ransom/Debts,,,,An Immigrant From The Soviet Union,
372,A Papir Vil Bageyn Zelbstmord,אַ פּאַפּיר װיל באַגײן זעלבסטמאָרד,Literary Origin,Paper/Suicide/Fright/,Alb W-005(a),,,,Alb W-005(a)/Ephemera 628
373,A Paradox (She's Orthodox),,,,,,,,
374,A Party Born Tune,,,,,,,,
375,A Pastekhl (Folk),אַ פּאַסטעכל,Folk/Allegory/Mixed Language,Shepherd/Lost Sheep,Alb R-007(g),Alb R-007(g)/Alb R-007(f)4/Alb F-018(b),,Ukranian/Yiddish,Alb H-006(a)/Alb R-007(g)/Alb R-007(f)4
2110,Breslov Nign 6,ברעסלאַבֿ ניגון ו,,,,,,,
2111,Bret,ברעט,,,,,,,
2737,Der Khazn In Der Shul,דער חזן אין דער שול,,,,,,,
2738,Der Khazn Un Der Gabay,דער חזן און דער גבּאי,Humorous,Khazn/Cantor/Occupation/Self Importance,Gorali SUP 96,Alb P-005(a)/CD A-005(e),Goreli SUP 95,,Alb P-005(a)/CD A-005(e)
2739,Der Khazn Un Der Gabay (Variant),דער חזן און דער גבּאי (װאַריאַנט),,,,,,,
2740,Der Khelemer,דער כעלעמער,,,,,,,
2741,Der Khelemer Melamed,דער כעלעמער מלמד,,,,,,,
2742,Der Khelmer Rov,דער כעלעמער רבֿ,Literary Origin/Spoken Word/Monologue,,,,,,
2743,Der Kheyder Yingele,דער חדר ייִנגעלע,,,,,,"See ""Oy Vet Mir Der Rebe Shmeysn""",
25233,Mishmash,מישמאַש,Instrumental/Klezmer/Parody,,,,,,
25234,Hagada Shel Pesach,הגדה של פסח,Religious/Passover/Ritual/Seder,Seder,Alb,,,Passover Hagada,
25235,Horizons of Hope (Video),,Spoken Word/Historical/Propaganda/Zionist,Israel of 1954,,,,,
25236,Shpilt Klezmorim (Tal),שפּילט קלעזמאָרים (טאַל),Folk/Klezmer,Wedding/Musicians/Family/Friends/Bride/Mother/Celebration,,,,Play Musicians,
25237,Shpilt Klezmorim (Ben-Shachar),שפּילט קלעזמאָרים בן־שחר),Literary Origin/Lament,Musicians/Poverty/Hardship/Exile/Whiskey,,,,Play Musicians,
25239,Yidn Fun Der Gantser Velt,ייִדן פֿון דער גאַנצער וועלט,Literary Origin/Concert/Zionist,Israel/Jews/Experiences/Weep/Laugh/Stories/Anti-Semitism,,,,Jews From Over The World,
25240,Hob Farnakht Farflants A Lid,האָב פֿאַרנאַכט פֿאַפֿלאַנצט אַ ליד,Literary Origin/Concert/Waltz,Poem/Plant/Flower-Garden/Birds/Melody/Young Mother,,,,Last Night I Planted a Poem,
25241,Undzer Shtarker Farlang,אונדזער שטאַרגער פֿאַרלאַנג,Literary Origin/Concert/Zionist,Peace/Nations/Envy/Security/Friendship/Modest Life/,,,,Our Strong Wish,
25242,a,טבֿיה,Literary Origin/Concert/Holocaust,Loss/Wife/Cow/Ferfel/Relatives/Renewal/Israel/Revival/Hope,,,,,
25243,Lebedik Yankl (Ben-Shacher),לעבעדיק יאַנקל (בן־שאַכער),Literary Origin/Concert,Poverty/Wives/Shabos/Shoemaker/Tailor/Teacher/Whisky/Faith,Ephemera 1361,,,,
25244,Vayn Vayn Royter Vayn,ווײַן ווײַן רויטער ווײַן,Literary Origin/Concert/Chassidic,Wine/Shabos/Cask/Worries/Drinking/Joy/Carefree,,,,Wine Wine Red Wine,
25245,Eyns Twey Dray Fir,אייהס צוויי דקײַ פֿיר,Literary Origin/ConcertHumorous,Girls/Choice/Beauty/Homely/Wise/Foolish/Rich/Poor/Chew/Spit,,,,One Two Three Four,
25246,Dortn In A Geflokhtene Kerbl,דאָרטן אין אָ געפֿלאָכטענע קערבל,Literary Origin/Concert,Moses/Yokheved/Prayer/Hope/Infant/Future/Justice/People,,,,There In A Woven Basker,
25247,Kols Man Bistu Nor A Khusn,"כּל זמן ביסטו נאָר אַ חתן,",Literary Origin/Concert,Groom/Bride/Buyer's Remorse/Affirm/Mistake/Shrew/Misery,,,,After All You're Only A Groom,
25248,Hadayagim,הדייגים,,,,,,Fishermen,
25249,Kshenifgashnu Shenit,כשנפגשנו שנית,,,,,,When we met again,
25251,Halayla,הלילה,,,,,,The Night,
25252,Hayareach Shar Lach,הירח שר לך,,,,,,Moon Song For You,
25253,Tipa Shel Hom Kach,טיפה של חום כך,,,,,,A bit of heat,
25254,Bara Otcha Hateva,ברא אותך הטבע,,,,,,Nature created you,
25255,Dayag Hkfar,דייג הכפר,,,,,,Fishing village,
25256,Yesh Li Siba,יש לי סיבה,,,,,,I have reason to,
25257,Bemazav Beinaim,במצב ביניים,,,,,,Intermediate state,
25258,Tzipor Tzara,ציפור זרה,,,,,,Strange bird,
25259,Pratzofim,פרצופים,,,,,,Faces,
25260,Anshim Masfir,אנשים מספרים,,,,,,People tell,
29332,Hoykher Tants,הויכער טאַנץ,Instrumental/Concer,,,,,,
29333,Bim Bom (Troyke),בים באָם (טרויקע),German,,,,,Text not available.,
29334,Ich bin der Weg gen Untergang,,German/Literary Origin/Holocaust,,Ephemera 1588,,,"Manger credited as author. Does not seem to be Manger's style.
German translation by Selma Meerbaum Eisenger",
29335,Ich Bin Der Regn,,German/Literary Orign,Rain,,,,Text Not Available,
29336,Nimm Hin Mein Lid,,Literary Origin/German/Holocaust??,Song/Rain/Weeping/Past/Joy/Return/Wind/Child/Belief,Ephemera 1590,,,,
29337,Schlaflied Fur Mikh,,Literary Origin/German/Waltz,Lullaby/Dreams/Day/Night/Wine/Song/Hope/Luck/Melody,Ephemera 1591,,,Lullaby For Myself,
29338,Leg Den Kopf Auf Meine Knie,,Literary Origin/German Adaption,Lullaby/Children/Secure/Adults/Fear/Comfort,Ephemera 1592,,,"Lay Your head On My Knee
German Adaptation of the Yiddish ""Leyg Dayn Kop Oyf Mayne Kni""
Translated into German by Selman Meerbaum-Esinger.",
29339,Yiddish (Sutzkever),ייִדיש (סוטצקעווער),Literary Origin/Rececitive/Chant/Acapella,Beginning/Brother/Abraham/Idols/PoetryLanguage/Israel,,,,"Translated from the Yidish by Barbara and Benjamin Harshav. Book Index - ""A. Sutzkever Selected Poetry and Prose - PJ 5129.S86 A24 1991",Ephemera 1593
29340,Unter Deinen Weisen Sternen,,Literary Origin/German Adaptation/Holocaust,Stars/God/Words/Tears/Hand/Gift/Celler/Run/Seeking/,,Ephemera 1594 (German Adaptation),,"German Adaptation by Karsten Troyke & Peer Ruben of ""Unter Dayne Vayse Shtern""",
29341,Der Ghetto-Geiger,,Literary Origin/German Adapation/March/Holocaust,Violinist,,,,"The Ghetto Violinist
Text Not Available
German Adaptation by Karsten Troyke",
29342,Man Sucht Uns,,Literary Origin/German Adapatation/Holocaust,,,,,"They Are Looking For Us
Text Not Available
German Adaption by Karsten Troyke",
29343,Aleko,,Literary Origin/German Adaption,Gypsy,,,,"Text Not Available
German Adapatation by Karsten Troyke",
29344,Ich Bin Der Weg Kain Maarev,,Literary Origin/ German Adaptation,,,,,"Text Not Available
German Adaptation by Karsten Troyke",
29346,Sha Shtil Makht Nit Keyn Gerider,שאַ שטיל מאַכט ניט קיין גערידער,Folk/Humorous/Anti Chassidic,Chassidim/Dancing/Sleeping/Eating/Imitating/Applauding,SM 1314,SM 1314,SM 1314,,SM 1314
29347,Der Rebe Mit Di Khasidim,דער רבּי מיט די חסידים,Folk/Humorous/Anti Chassidic,Chassidim/Dancing/Sleeping/Eating/Imitating/Applauding,SM 1314,SM 1314,SM 1314,,SM 1314
29349,Habeit Mishomayim,הבט משמעם,Literary Origin,God/Heaven/Plea/Suffering/Persecution/Torah/Pity/Sacrafices,SM 1315,SM 1315,SM 1315,,
29350,Zakhor (Yiddish),זכור ( ייִדיש),Biblical/Lamentations 05/Yiddish,Remember/God/Persecution/Discrace/Ravishment/Renewal/,SM 1316,SM 1316,SM 1316,"Remember, O Lord",Tanakh v.2 page 1996/SM 1316
29351,Lamentations 05,,,,,,,"See ""Zakhor (Yiddish)""",
29352,Di Tsvey Mekhutenestes,,,,,,,,
29353,Ne Zhuritse Khloptsi,,Folk,Yesterday/Today/Tomorrow/Worries/Drink/Afterlife,,,,,
29354,Brosi,,Russian,,,,,,
29355,Tsibeles,ציבעלעס,Instrumental/Jazz,,,,,,
29356,Trombone Taksim,,Instrumental/Solo Trombone,,,,,,
29357,Monastyrishe,,Instrumental/Klezmer,,,,,,
29359,Trisker,,Instrumental/Klezmer,,,,,,
29360,Turnovka,,Instrumental/Klezmer,,,,,,
29361,Palestina Undzer Heym (Part 2),פּאַלעסטינע אונדזער הײם,,,,,,,
29362,Yehi Rotson (Sirota),יהי רצון (סיראָטאַ),Religious/Cantorial/Liturgy,,,,,May It Be Thy Will,
29363,Doina (Moskowitz),דוינע (מאָבקאָוויץ),Istrumental/Tsimbolom/Solo,,,,,,
29445,Bagel & Lox,,Novelty Song/Swing/Jazz/Food,Food/Bagel/Lox/Cheese/Onion/Menu/Napkin/Toothpick,,,,,
7585,Konkurentn,קאָנקורענטן,Literary Origin/Humorous,,,,,"From ""Eyzenban Geshiktn""",
7586,Konzentrak (Polish),,,,,,,,
7587,Kopel Minister,קאָפּעל מיניסטער,,,,,,,
7588,"Korbn Peysekh (Yid, Voyler Velvel)","קרבן פּסח (ייִדיש, װױלער װעלװעל)",,,,,,,
7589,Karev Yom (Breslov),קרב יום (בּרעסלאָװ),Peysekh/Haggadah/Khasidic/Hymn/Prayer/Breslov,Day/Night,Alb A-024(a)/Alb B-001(a)/Pasternak CH 148/Alb B-021(a)/,Pasternak CH 86/Alb H-034(a)/Alb C-016(a,,,Pasternak CH 148/Alb B-001(a)/Alb B-021(a)/Alb H-034(a)/Alb C-016(a
7590,Karev Yom (Horowitz),קרב יום (האָראָװיץ),Peysekh/Haggadah/Khasidic/Hymn/Prayer/Bostoner,Redemption,Alb A-024(a)/Alb B-001(a)/Pasternak CH 148/Alb B-021(a)/,Pasternak CH 86/Alb H-034(a)/Alb C-016(a,Pasternak CH 86,,Pasternak CH 148/Alb B-001(a)/Alb B-021(a)/Alb H-034(a)/Alb C-016(a
7591,Karev Yom,קרב יום,Peysekh/Haggadah/Hymn/Prayer,Day/Night,Alb A-024(a)/Alb B-001(a)/Pasternak CH 148/Alb B-021(a)/,Pasternak CH 86/Alb H-034(a)/Alb C-016(a),,,Pasternak CH 148/Alb B-001(a)/Alb B-021(a)/Alb H-034(a)/Alb C-016(a
7592,Koreykh (Heb),,,,,,,,
7593,Kornet Doyne (Instr),קאָרנעט דױנע,,,,,,,
7594,Kortn Mishigas,קאָרטן משוגעת,,,,,,,
7599,Korubushka,קאָרובושקאַ,Russian/Folk,,,,,Based upon a poem with the same name by Nikolai Alekeevich Nekrasov published in 1861,
7601,"Kosichka (Russian, The Braid)",,,,,,,,
7602,Kosigin Telefunirt Tsu Natser,קאָסיגין טילעפֿונירט צו נעסער,,,,,,,
7603,"Kostakowsky Sirba (Instr, Medley)",,,,,,,,
7604,Kotel Ma'aravi (Eng),,,,,,,,
7605,Kourastika Na Se Krato (Greek),,,,,,,,
7606,"Kova Shel Kash (Straw Hat, Heb)",כּובע של קש,,,,,,,
7607,Koyekh,כּוח,Khasidic,Strength/Power,Alb S-088(a),,,,
2803,Dem Nayem Sher,דעם נײַעם שער,Pop/Klezmer,Klezmer/Fiddle/Dance/Sher,,Warem 40/Alb K-030(d),Warem 40,"See ""Der Nayer Sher""",Alb K-030(d)
2810,Der Nayer Tants,דער נײַער טאַנץ,,,,,,,
2811,Der Nayer Yid,דער נײַער ייִד,,,,,,,
3665,Dray Yingelekh (Saslavsky),דרײַ ייִנגעלעך (סאַסלאַווסקי),Children/Humorous,Mother/Children/Names/Brothers,Goykh 88/Alb B-007(a)/Alb O-001(c),Kinderbukh 57/Alb B-007(a)/Alb O-001(c),,,Kinderbukh 57/Alb B-007(a)/Alb O-001(c)
3667,Dray Yor A Libe Gefirt,דרײַ יאָר אַ ליבע געפֿירט,Lament/Love,Curse/Rejection,,Ephemera 685,,,
3668,Dray Zin,דרײַ זין,Spoken Word/Monologe/Humorous/Bitterness,Sons/Doctors/Pride/Lonliness/Ailments/Neighbor/Leeches/,,,,Three Sons (Prestigious doctors having no time for father.,
3669,Dream (Dybbuk Suite No 2),,,,,,,,
3670,Dream With Me (Eng),,,,,,,,
3671,Dreams (Eng),,,,,,,,
3916,Eliyahu Hanovi/Shavua Tov,אליהו הנביא\שבֿע טובֿ,Ritual/Prayer/Havdole,Elijah/Prophet/Coming Week,Zim 32,Zim 31,Zim 31-32,,Zim 32
16472,An Akteritse,אַן אַקטעריסע,Theatre/Novelty Song,Occupations/Actress/Knowledge/Yiddish Theatre,,,,,
16473,Am Yisroel Chai (Kosher Widow),עם ישׂראל חי (כּשר אלמונה),Theatre/Zionist,Impossibility/Unity/Persistance/Survival,,,,,
16474,Lekhaim (Kosher Widow),לחיים (כּשר אלמנה),Theatre/Novelty/Humorous,Drinking/Drunkeness/Whiskey,,,,,
16475,Mazl Tov (Kosher Widow),מזל טובֿ (כּשר אלמנה),Theatre/Novelty,Events/Rites Of Passage/Celebration,,,,,
