"sponsorID","trackID","recordFormat","recordNumber"
"SPR2394","R14039","78 RPM - 10""","-"
"SPR2394","R14116","78 RPM - 10""","-"
"SPR2394","R14247","78 RPM - 10"" single-sided","-"
"SPR2394","R14660","78 RPM - 10""","-"
"SPR2394","R14664","78 RPM - 10""","-"
"SPR2394","R14669","78 RPM - 10""","-"
"SPR2394","R15033","78 RPM - 10""","-"
"SPR2394","R151","78 RPM - 10"" single-sided","-"
"SPR2394","R15332","78 RPM - 10""","-"
"SPR2394","R15333","78 RPM - 10""","-"
"SPR2394","R15475","78 RPM - 10"" single-sided","-"
"SPR2394","R1660","78 RPM - 10""","-"
"SPR2394","R2954","78 RPM - 10"" single-sided","-"
"SPR2394","R2961","78 RPM - 10""","-"
"SPR2394","R297","78 RPM - 10""","-"
"SPR2394","R314","78 RPM - 10"" single-sided","-"
"SPR2394","R3196","78 RPM - 10"" single-sided","-"
"SPR2394","R3204","78 RPM - 10"" single-sided","-"
"SPR2394","R3206","78 RPM - 10""","-"
"SPR2394","R3261","78 RPM - 10""","-"
"SPR2394","R3303","78 RPM - 12"" single-sided","-"
"SPR2394","R3365","78 RPM - 10"" single-sided","-"
"SPR2394","R3439","78 RPM - 10"" single-sided","-"
"SPR2394","R3458","78 RPM - 10"" single-sided","-"
"SPR2394","R3461","78 RPM - 10"" single-sided","-"
"SPR2394","R3468","78 RPM - 12"" single-sided","-"
"SPR2394","R3542","78 RPM - 10""","-"
"SPR2394","R393","78 RPM - 12""","-"
"SPR2394","R394","78 RPM - 10"" single-sided","-"
"SPR2394","R4331","78 RPM - 10""","-"
"SPR2394","R4483","78 RPM - 10""","-"
"SPR2394","R4674","78 RPM - 12""","-"
"SPR2394","R4681","78 RPM - 10"" single-sided","-"
"SPR2394","R4844","78 RPM - 10"" single-sided","-"
"SPR2394","R4994","78 RPM - 10""","-"
"SPR2394","R5060","78 RPM - 10"" single-sided","-"
"SPR2394","R590","78 RPM - 10"" single-sided","-"
"SPR2394","R6438","78 RPM - 10""","-"
"SPR2394","R6725","78 RPM - 10""","-"
"SPR2394","R6825","78 RPM - 10""","-"
"SPR2394","R7014","78 RPM - 10""","-"
"SPR2394","R7025","78 RPM - 12"" single-sided","-"
"SPR2394","R7103","78 RPM - 10""","-"
"SPR2394","R7811","78 RPM - 10""","-"
"SPR2394","R785","78 RPM - 10""","-"
"SPR2394","R789","78 RPM - 10""","-"
"SPR2394","R8067","78 RPM - 10"" single-sided","-"
"SPR2394","R9766","78 RPM - 10""","-"
"SPR2394","R9792","78 RPM - 12"" single-sided","-"
"SPR2395","S1517","-","Zon 2000 (9'')"
"SPR2395","S1518","-","Zon 2001 (9'')"
"SPR2395","S1519","-","Zon 2002 (9'')"
"SPR2395","S1520","-","Zon 2003 (9'')"
"SPR2395","S1521","-","Zon 2004 (9'')"
"SPR2395","S1522","-","Zon 2005 (9'')"
"SPR2395","S1523","-","Zon 2006 (9'')"
"SPR2395","S1524","-","Zon 2007 (9'')"
"SPR2395","S1525","-","Zon 2008 (9'')"
"SPR2395","S1526","-","Zon 2009 (9'')"
"SPR2395","S1527","-","Zon 2010 (9'')"
"SPR2395","S1528","-","Zon 2011 (9'')"
"SPR2395","S1529","-","Zon 2012 (9'')"
"SPR2395","S1530","-","Zon 2014 (9'')"
"SPR2395","S1531","-","Zon 2015 (9'')"
"SPR2395","S1532","-","Zon 2016 (9'')"
"SPR2395","S1533","-","Zon 2017 (9'')"
"SPR2395","S1534","-","Zon 2018 (9'')"
"SPR2395","S2","-","Zon"
"SPR2395","S2062","-","Zon 3023, 50002, Vi 65151"
"SPR2395","S2063","-","Zon 3024"
"SPR2395","S2064","-","Zon 3025, 50010"
"SPR2395","S2065","-","Zon 3026, 50003, Vi 65152"
"SPR2395","S2066","-","Zon 3027, 50004, Vi 65249"
"SPR2395","S2067","-","Zon 3208, 50005, Vi 65250"
"SPR2395","S2068","-","Zon 3029"
"SPR2395","S2069","-","Zon 3030, 50004, Vi 65249"
"SPR2395","S2070","-","Zon 3031"
"SPR2395","S2071","-","Zon 3032, 50005, Vi 65250"
"SPR2395","S2079","-","Zon 3083"
"SPR2395","S2081","-","Zon 3092"
"SPR2395","S2083","-","Zon 3090, 50010"
"SPR2395","S3","-","Zon 8008"
"SPR2395","S3556","-","Zon 3076"
"SPR2395","S3557","-","Zon 3080"
"SPR2395","S3560","-","Zon 3082, 50013"
"SPR2395","S3740","-","Zon 3034, 50023"
"SPR2395","S3746","-","Zon 3040, 50022"
"SPR2395","S3748","-","Zon 3042, 50021"
"SPR2395","S3750","-","Zon 8003"
"SPR2395","S3751","-","Zon 8004"
"SPR2395","S3752","-","Zon 8005"
"SPR2395","S3753","-","Zon 8001"
"SPR2395","S3754","-","Zon 3096"
"SPR2395","S3755","-","Zon 3098"
"SPR2395","S3760","-","Zon rej"
"SPR2395","S3962","-","Zon 3045"
"SPR2395","S3963","-","Zon 3054, 50036"
"SPR2395","S3964","-","Zon 3055, 50036"
"SPR2395","S3965","-","Zon 3056"
"SPR2395","S3970","-","Zon 3051, 50033"
"SPR2395","S3972","-","Zon 3053"
"SPR2395","S3974","-","Zon 3071, 50033"
"SPR2395","S3979","-","Zon 3094, 50043"
"SPR2395","S4","-","Zon"
"SPR2395","S5","-","Zon"
"SPR2395","S5397","-","Zon 2019 (9'')"
"SPR2395","S5398","-","Zon 2020 (9'')"
"SPR2395","S5399","-","Zon 2021 (9'')"
"SPR2395","S5400","-","Zon 2022 (9'')"
"SPR2395","S5401","-","Zon 2023 (9'')"
"SPR2395","S5402","-","Zon 2024 (9'')"
"SPR2395","S5403","-","Zon 2025 (9'')"
"SPR2395","S5404","-","Zon 2026 (9'')"
"SPR2395","S5405","-","Zon 2027 (9'')"
"SPR2395","S5406","-","Zon 3000"
"SPR2395","S5407","-","Zon 3001, 50044"
"SPR2395","S5408","-","Zon 3002, 50043"
"SPR2395","S5409","-","Zon 3005"
"SPR2395","S5438","-","Zon 3008, 10008"
"SPR2395","S5443","-","Zon 3014, 10014"
"SPR2395","S5446","-","Zon 3017"
"SPR2395","S5447","-","Zon 3019"
"SPR2395","S6","-","Zon"
"SPR2395","S618","-","Zon 3020"
"SPR2395","S619","-","Zon 3022, 50001"
"SPR2396","S2078","-","Zon 3086, 50002, Vi 65151"
"SPR2396","S2080","-","Zon 3088, 51001, Vi 68362 (12"")"
"SPR2396","S2082","-","Zon 3091, 50003, Vi 65152"
"SPR2396","S3558","-","Zon 3081, 50013, Vi 65153"
"SPR2396","S3559","-","Zon 3073, 50014, Vi 65153"
"SPR2396","S3741","-","Zon 3035, 50024, Vi 65252"
"SPR2396","S3742","-","Zon 3036, 50024, Vi 65252"
"SPR2396","S3743","-","Zon 3037, 50020, Vi 65155"
"SPR2396","S3744","-","Zon 3038, 50025, Vi 65251"
"SPR2396","S3745","-","Zon 3039, 50025, Vi 65251"
"SPR2396","S3747","-","Zon 3041, 50019, Vi 63937"
"SPR2396","S3749","-","Zon 8000, 52001, Vi 63933"
"SPR2396","S3759","-","Zon 52000, Vi 63932"
"SPR2396","S3761","-","Zon 50016, Vi 63936"
"SPR2396","S3762","-","Zon 50019, Vi 63937"
"SPR2396","S3763","-","Zon 52002, Vi 63934"
"SPR2396","S3764","-","Zon 52001, Vi 63933"
"SPR2396","S3765","-","Zon 52002, Vi 63934"
"SPR2396","S3766","-","Zon 50020, Vi 65155"
"SPR2396","S3767","-","Zon 52000, Vi 63932"
"SPR2396","S3768","-","Zon 53000, Vi 68344 (12'')"
"SPR2396","S3769","-","Zon 50017, Vi 65154"
"SPR2396","S3966","-","Zon 3047, 50032, Vi 65258"
"SPR2396","S3967","-","Zon 3048, 50031, Vi 65253"
"SPR2396","S3968","-","Zon 3049, 50031 Dzingra Vi 65253"
"SPR2396","S3969","-","Zon 3050, 50032, Vi 65258"
"SPR2396","S3971","-","Zon 3057, 50037, Vi 65254"
"SPR2396","S3973","-","Zon 3058, 50037, Vi 65254"
"SPR2396","S3977","-","Zon 3093, 50035, Vi 65156"
"SPR2396","S3978","-","Zon 3095, 50035, Vi 65156"
"SPR2396","S5439","-","Zon 3009, 10009, 50039, Vi 65255"
"SPR2396","S5440","-","Zon 3010, 10010, 50040, Vi 65256"
"SPR2396","S5441","-","Zon 3011, 10011, 50040, Vi 65256"
"SPR2396","S5442","-","Zon 3012, 10012, 50039, Vi 65255"
"SPR2396","S5444","-","Zon 3015, 10015, 50044, Vi 63938"
"SPR2396","S5445","-","Zon 3016, 50041, Vi 63938"
"SPR2396","S620","-","Zon 3021, 51001, Vi 68362 (12'')"
"SPR2397","S1","-","Zon 51002, Vi S8342 (12'')"
"SPR2397","S7","-","Zon 51002, Vi S8342 (12'')"
"SPR2397","S8","-","Zon 51003, V168343 (12”)"
"SPR24","R13780","33 1/3 RPM - 12""","-"
"SPR240","R2383","33 1/3 RPM - 12""","-"
"SPR240","R2386","33 1/3 RPM - 12""","-"
"SPR240","R2387","33 1/3 RPM - 10""","-"
"SPR240","R3039","33 1/3 RPM - 12""","-"
"SPR240","R4222","33 1/3 RPM - 10""","-"
"SPR240","R6175","33 1/3 RPM - 12""","-"
"SPR240","R7399","33 1/3 RPM - 12""","-"
"SPR241","R10422","CD","-"
"SPR241","R4611","CD","-"
"SPR242","R4270","33 1/3 RPM - 12""","-"
"SPR243","R1388","33 1/3 RPM - 12""","-"
"SPR244","R10887","Cassette tape","-"
"SPR245","R7453","Cassette tape","-"
"SPR245","R9402","Cassette tape","-"
"SPR246","R14113","Cassette tape","-"
"SPR247","R6897","78 RPM - 10""","-"
"SPR247","R6898","78 RPM - 10""","-"
"SPR247","R6899","78 RPM - 10""","-"
"SPR247","R6900","78 RPM - 10""","-"
"SPR247","R6901","78 RPM - 10""","-"
"SPR247","R6902","78 RPM - 10""","-"
"SPR248","R10669","78 RPM - 10""","-"
"SPR248","R3197","78 RPM - 10""","-"
"SPR248","R3664","78 RPM - 10""","-"
"SPR248","R4799","78 RPM - 10""","-"
"SPR248","R4866","78 RPM - 10""","-"
"SPR248","R5805","78 RPM - 10""","-"
"SPR248","R6444","78 RPM - 10""","-"
"SPR248","R6447","78 RPM - 10""","-"
"SPR248","R700","78 RPM - 10""","-"
"SPR248","R741","78 RPM - 10""","-"
"SPR249","R11653","33 1/3 RPM - 12""","-"
"SPR250","R10191","78 RPM - 10""","-"
"SPR250","R12418","78 RPM - 10""","-"
"SPR250","R12923","33 1/3 RPM - 12""","-"
"SPR250","R13309","78 RPM - 10""","-"
"SPR250","R1356","78 RPM - 10""","-"
"SPR250","R15235","78 RPM - 10""","-"
"SPR250","R1530","78 RPM - 10""","-"
"SPR250","R1912","78 RPM - 10""","-"
"SPR250","R2216","78 RPM - 10""","-"
"SPR250","R231","78 RPM - 10""","-"
"SPR250","R2574","78 RPM - 10""","-"
"SPR250","R3479","78 RPM - 10""","-"
"SPR250","R3488","78 RPM - 10""","-"
"SPR250","R3602","33 1/3 RPM - 12""","-"
"SPR250","R3926","78 RPM - 10""","-"
"SPR250","R403","78 RPM - 10""","-"
"SPR250","R5289","78 RPM - 10""","-"
"SPR250","R5524","78 RPM - 10""","-"
"SPR250","R6521","33 1/3 RPM - 12""","-"
"SPR250","R6537","33 1/3 RPM - 10""","-"
"SPR250","R6538","33 1/3 RPM - 10""","-"
"SPR250","R7223","33 1/3 RPM - 12""","-"
"SPR250","R7511","45 RPM","-"
"SPR250","R7678","78 RPM - 10""","-"
"SPR250","R8421","78 RPM - 10""","-"
"SPR250","R8422","78 RPM - 10""","-"
"SPR250","R8513","78 RPM - 10""","-"
"SPR250","R9513","78 RPM - 10""","-"
"SPR250","R9708","78 RPM - 10""","-"
"SPR250","R9712","78 RPM - 10""","-"
"SPR250","R9764","78 RPM - 10""","-"
"SPR251","R10628","33 1/3 RPM - 12""","-"
"SPR252","R2214","33 1/3 RPM - 12""","-"
"SPR254","R1334","78 RPM - 10""","-"
"SPR254","R3267","78 RPM - 10""","-"
"SPR255","M752","-","-"
"SPR256","R1515","33 1/3 RPM - 12""","-"
"SPR256","R1953","33 1/3 RPM - 12""","-"
"SPR256","R2401","33 1/3 RPM - 12""","-"
"SPR256","R3780","33 1/3 RPM - 12""","-"
"SPR257","R13443","33 1/3 RPM - 12""","-"
"SPR257","R13444","Cassette tape","-"
"SPR257","R1952","33 1/3 RPM - 12""","-"
"SPR257","R3784","Cassette tape","-"
"SPR257","R4177","33 1/3 RPM - 12""","-"
"SPR258","R10159","78 RPM - 10""","-"
"SPR258","R14100","78 RPM - 10""","-"
"SPR258","R8115","78 RPM - 10""","-"
"SPR260","R12917","Cassette tape","-"
"SPR260","R12918","33 1/3 RPM - 12""","-"
"SPR260","R13826","33 1/3 RPM - 12""","-"
"SPR261","R10624","CD","-"
"SPR262","R15405","78 RPM - 10""","-"
"SPR263","M415","-","-"
"SPR264","R1584","33 1/3 RPM - 12""","-"
"SPR265","R12804","Cassette tape","-"
"SPR266","R10124","78 RPM - 10""","-"
"SPR266","R10759","78 RPM - 10""","-"
"SPR266","R10932","78 RPM - 10""","-"
"SPR266","R10938","78 RPM - 10""","-"
"SPR266","R11135","78 RPM - 10""","-"
"SPR266","R1154","78 RPM - 10""","-"
"SPR266","R14033","78 RPM - 10""","-"
"SPR266","R15314","78 RPM - 10""","-"
"SPR266","R3095","78 RPM - 10""","-"
"SPR266","R3444","78 RPM - 10""","-"
"SPR266","R3504","78 RPM - 10""","-"
"SPR266","R3510","78 RPM - 10""","-"
"SPR266","R3836","78 RPM - 10""","-"
"SPR266","R4397","78 RPM - 10""","-"
"SPR266","R4424","78 RPM - 10""","-"
"SPR266","R4481","78 RPM - 10""","-"
"SPR266","R5402","78 RPM - 10""","-"
"SPR266","R5762","78 RPM - 10""","-"
"SPR266","R6846","78 RPM - 10""","-"
"SPR266","R8518","78 RPM - 10""","-"
"SPR266","R8994","78 RPM - 10""","-"
"SPR266","R9314","78 RPM - 10""","-"
"SPR266","R9563","78 RPM - 10""","-"
"SPR267","R8209","33 1/3 RPM - 12""","-"
"SPR268","M308","-","-"
"SPR269","M774","-","-"
"SPR269","M775","-","-"
"SPR269","M778","-","-"
"SPR269","M779","-","-"
"SPR269","M781","-","-"
"SPR270","R12267","33 1/3 RPM - 12""","-"
"SPR271","R10614","CD","-"
"SPR271","R10960","33 1/3 RPM - 12""","-"
"SPR271","R11325","33 1/3 RPM - 12""","-"
"SPR271","R489","33 1/3 RPM - 12""","-"
"SPR271","R5324","33 1/3 RPM - 12""","-"
"SPR271","R5944","33 1/3 RPM - 12""","-"
"SPR272","R7112","33 1/3 RPM - 12""","-"
"SPR272","R9872","33 1/3 RPM - 12""","-"
"SPR273","R12661","CD","-"
"SPR273","R5031","CD","-"
"SPR273","R6743","Cassette tape","-"
"SPR273","R6744","Cassette tape","-"
"SPR274","R9010","Cassette tape","-"
"SPR274","R9999","Cassette tape","-"
"SPR275","R12870","Cassette tape","-"
"SPR275","R12871","33 1/3 RPM - 12""","-"
"SPR276","R4346","Cassette tape","-"
"SPR277","R10925","33 1/3 RPM - 12""","-"
"SPR277","R7258","33 1/3 RPM - 12""","-"
"SPR278","M37","-","-"
"SPR279","R7509","33 1/3 RPM - 12""","-"
"SPR28","R12446","CD","-"
"SPR280","R12799","33 1/3 RPM - 12""","-"
"SPR281","R2097","Cassette tape","-"
"SPR281","R2780","Cassette tape","-"
"SPR282","R6460","33 1/3 RPM - 12""","-"
"SPR283","R6821","Cassette tape","-"
"SPR283","R6822","33 1/3 RPM - 12""","-"
"SPR284","R12894","Cassette tape","-"
"SPR284","R14709","CD","-"
"SPR285","R11719","78 RPM - 12""","-"
"SPR285","R11720","78 RPM - 12""","-"
"SPR285","R11721","78 RPM - 12""","-"
"SPR286","R1363","45 RPM","-"
"SPR287","R12526","33 1/3 RPM - 12""","-"
"SPR288","R15377","33 1/3 RPM - 12""","-"
"SPR289","R12540","33 1/3 RPM - 12""","-"
"SPR289","R2413","33 1/3 RPM - 12""","-"
"SPR289","R2414","33 1/3 RPM - 12""","-"
"SPR290","R84","CD","-"
"SPR291","R7481","CD","-"
"SPR291","R7482","33 1/3 RPM - 12""","-"
"SPR292","R3941","Cassette tape","-"
"SPR298","R14877","45 RPM","-"
"SPR299","R10086","78 RPM - 10""","-"
"SPR299","R1033","78 RPM - 10""","-"
"SPR299","R11","78 RPM - 10""","-"
"SPR299","R11393","78 RPM - 10""","-"
"SPR299","R11407","78 RPM - 10""","-"
"SPR299","R12633","33 1/3 RPM - 12""","-"
"SPR299","R12634","33 1/3 RPM - 12""","-"
"SPR299","R12635","33 1/3 RPM - 12""","-"
"SPR299","R12636","33 1/3 RPM - 12""","-"
"SPR299","R12637","33 1/3 RPM - 12""","-"
"SPR299","R12638","33 1/3 RPM - 12""","-"
"SPR299","R12639","33 1/3 RPM - 12""","-"
"SPR299","R12640","33 1/3 RPM - 12""","-"
"SPR299","R12641","33 1/3 RPM - 12""","-"
"SPR299","R12642","33 1/3 RPM - 12""","-"
"SPR299","R12643","33 1/3 RPM - 12""","-"
"SPR299","R12644","33 1/3 RPM - 12""","-"
"SPR299","R12645","33 1/3 RPM - 12""","-"
"SPR299","R12646","33 1/3 RPM - 12""","-"
"SPR299","R13122","78 RPM - 10""","-"
"SPR299","R13504","78 RPM - 10""","-"
"SPR299","R13594","78 RPM - 10""","-"
"SPR299","R13808","78 RPM - 10""","-"
"SPR299","R14175","78 RPM - 10""","-"
"SPR299","R14678","78 RPM - 10""","-"
"SPR299","R14834","78 RPM - 10""","-"
"SPR299","R14883","78 RPM - 10""","-"
"SPR299","R15134","78 RPM - 10""","-"
"SPR299","R15380","78 RPM - 10""","-"
"SPR299","R15408","78 RPM - 10""","-"
"SPR299","R15425","78 RPM - 10""","-"
"SPR299","R15502","78 RPM - 10""","-"
"SPR299","R1603","78 RPM - 10""","-"
"SPR299","R1723","78 RPM - 10""","-"
"SPR299","R2218","78 RPM - 10""","-"
"SPR299","R2219","78 RPM - 10""","-"
"SPR299","R2361","78 RPM - 10""","-"
"SPR299","R3013","78 RPM - 10""","-"
"SPR299","R3015","78 RPM - 10""","-"
"SPR299","R3041","78 RPM - 10""","-"
"SPR299","R3044","78 RPM - 10""","-"
"SPR299","R3395","78 RPM - 10""","-"
"SPR299","R4598","78 RPM - 10""","-"
"SPR299","R5135","78 RPM - 10""","-"
"SPR299","R5594","78 RPM - 10""","-"
"SPR299","R5603","78 RPM - 10""","-"
"SPR299","R5606","78 RPM - 10""","-"
"SPR299","R5641","78 RPM - 10""","-"
"SPR299","R5663","78 RPM - 10""","-"
"SPR299","R5677","78 RPM - 10""","-"
"SPR299","R5701","78 RPM - 10""","-"
"SPR299","R5813","78 RPM - 10""","-"
"SPR299","R5974","78 RPM - 10""","-"
"SPR299","R6295","78 RPM - 10""","-"
"SPR299","R6698","78 RPM - 10""","-"
"SPR299","R6805","78 RPM - 10""","-"
"SPR299","R7376","78 RPM - 10""","-"
"SPR299","R7828","78 RPM - 10""","-"
"SPR299","R834","78 RPM - 10""","-"
"SPR299","R8435","78 RPM - 10""","-"
"SPR299","R8550","78 RPM - 10""","-"
"SPR299","R869","78 RPM - 10""","-"
"SPR299","R8863","78 RPM - 10""","-"
"SPR299","R9070","78 RPM - 10""","-"
"SPR299","R9122","78 RPM - 10""","-"
"SPR299","R9255","78 RPM - 10""","-"
"SPR299","R9471","78 RPM - 10""","-"
"SPR3","S1581","-",""
"SPR3","S1760","-","Ok 14059, FW FSS 34021 (33), GV 104(C)"
"SPR3","S3092","-","EMor 2151-B"
"SPR3","S3680","-","Lambert 105 (2 min)"
"SPR3","S3681","-","Lambert 199 (2 min)"
"SPR3","S3682","-","Lambert 204 (2 min)"
"SPR3","S3683","-","Lambert 309 (2 min)"
"SPR3","S3684","-","Lambert 310 (2 min)"
"SPR3","S3685","-","Lambert 311 (2 min)"
"SPR3","S3686","-","Lambert 312 (2 min)"
"SPR3","S3878","-","GV 101 (33,C)"
"SPR3","S4061","-","Hollywood Unnumbered"
"SPR3","S4062","-","Hollywood Unnumbered"
"SPR3","S4292","-","Sountrak ST-103 (33)"
"SPR3","S4293","-","Sountrak ST-103 (33)"
"SPR3","S4491","-","Lambert 166 (2 min)"
"SPR3","S4492","-","Lambert 302 (2 min)"
"SPR3","S4493","-","Lambert 304 (2 min)"
"SPR3","S4494","-","Lambert 321 (2 min)"
"SPR3","S4495","-","Rex F5137"
"SPR3","S4496","-","Rex F5138"
