"trackId","sectionNum","matrixNum","placePerformed","instrumentation"
"S5727","16.296","N 105850-","NY","Soprano, Orchestra "
"S5728","16.296","N 105852-","NY","Soprano, Orchestra "
"S5729","16.297","x","NY","Cantor, Choir"
"S573","16.500","C 27155-1 ","NY","Vocal & org, unk vln, fl, vla"
"S5730","16.297","268","NY","Cantor, Organ"
"S5731","16.297","269","NY","Cantor, Organ"
"S5732","16.298","x","NY","Duet"
"S5733","16.298","x","NY","Duet"
"S5734","16.299","x","NY","Spoken"
"S5735","16.299","x","NY","Spoken"
"S5736","16.300","x","NY","Tenor, c, vln, p "
"S5737","16.300","x","NY","Tenor, p "
"S5738","16.301","x","Washington (?)","Vocal"
"S5739","16.301","x","NY","Vocal"
"S574","16.500","C 27155-2 ","NY","Vocal & Organ, vln"
"S5740","16.301","x","NY","Vocal"
"S5741","16.301","x","NY","Vocal"
"S5742","16.301","x","NY","Vocal"
"S5743","16.301","x","NY","Vocal"
"S5744","16.301","x","NY","Vocal"
"S5745","16.301","x","NY","Vocal"
"S5746","16.301","x","NY","Vocal"
"S5747","16.301","x","NY","Vocal"
"S5748","16.301","x","NY","Vocal"
"S5749","16.301","x","NY","Vocal"
"S575","16.500","C 27297-3 ","NY","Vocal & Organ, vln"
"S5750","16.301","x","NY","Vocal"
"S5751","16.301","x","NY","Vocal"
"S5752","16.301","x","NY","Vocal, Orchestra"
"S5753","16.302","CVE 39587-1","Camden, NJ","Vocal, Piano"
"S5754","16.302","CVE 39588-1","Camden, NJ","Vocal, Piano"
"S5755","16.302","CVE 56999-2","Camden, NJ","Vocal, org"
"S5756","16.302","CVE 58004-2","Camden, NJ","Vocal, org, chorus (4 men)"
"S5757","16.302","CVE 62068-1","Camden, NJ","Vocal, org "
"S5758","16.302","CVE 62069-1","Camden, NJ","Vocal, org "
"S5759","16.302","CVE 64930-1","Camden, NJ","Vocal, org "
"S576","16.510","x","NY","Tenor & Piano"
"S5760","16.302","CVE 64931-2","Camden, NJ","Vocal, org "
"S5761","16.302","CVE 64932-2","Camden, NJ","Vocal, org "
"S5762","16.302","CVE 64933-2","Camden, NJ","Vocal, org "
"S5763","16.302","CS 024448-1","NY","Vocal, org "
"S5764","16.302","CS 024449-1","NY","Vocal, org "
"S5765","16.302","CS 024449-2","NY","Vocal, org, unk, p "
"S5766","16.302","CS 024831-1","NY","Vocal, org, unk, p "
"S5767","16.302","CS 024832-1","NY","Vocal, org, unk, p "
"S5768","16.302","CS 024833-1","NY","Vocal, org, unk, p "
"S5769","16.302","CS 024834-1","NY","Vocal, org, unk, p "
"S577","16.510","B 30027-3 ","Camden, NJ","Tenor & Orchestra"
"S5770","16.302","CS 024832-2","NY","Vocal, org, p "
"S5771","16.303","58557-1","NY","Vocal"
"S5772","16.303","58558-1","NY","Vocal"
"S5773","16.303","58566-W","NY","Vocal"
"S5774","16.303","58567-W","NY","Vocal"
"S5775","16.303","x","NY","Vocal"
"S5776","16.303","x","NY","Vocal"
"S5777","16.303","B 26253-1","NY","Vocal, Orchestra"
"S5778","16.303","B 26254-1","NY","Vocal, Orchestra"
"S5779","16.303","B 26255-2","NY","Vocal, Orchestra"
"S578","16.510","B 30028-3 ","Camden, NJ","Tenor & Orchestra"
"S5780","16.303","B 26265-1","NY","Vocal, Orchestra"
"S5781","16.303","B 26647-2","NY","Vocal, bal, p "
"S5782","16.303","W 106007-1","NY","Vocal, Orchestra"
"S5783","16.303","W 106008-3","NY","Vocal, Orchestra"
"S5784","16.304","x","NY","Spoken"
"S5785","16.305","CVE 36834-3 ","NY","Cantor, vln, vc, org"
"S5786","16.305","CVE 36835-2 ","NY","Cantor, vln, vc, org"
"S5787","16.305","200","NY","Cantor, Organ"
"S5788","16.305","201","NY","Cantor, Organ"
"S5789","16.306","B 27206-1 ","NY","Vocals, Orchestra"
"S579","16.510","B 30028-5 ","NY","Tenor & Orchestra"
"S5790","16.306","B 27575-2 ","NY","Contralto, Orchestra"
"S5791","16.306","42361","NY","Contralto, Orchestra"
"S5792","16.306","42436-1 ","NY","Contralto, Orchestra"
"S5793","16.306","42437-2 ","NY","Contralto, Orchestra"
"S5794","16.306","x","NY","Contralto"
"S5795","16.306","42534-1 ","NY","Contralto, Orchestra"
"S5796","16.306","42535-2 ","NY","Contralto, Orchestra"
"S5797","16.306","89895-1 ","NY","Contralto, Orchestra"
"S5798","16.306","89896-2 ","NY","Contralto, Orchestra"
"S5799","16.306","42630-1 ","NY","Contralto, Orchestra"
"S58","16.800","BS 065068-1","NY","Vocals, tp, tb, cl, p, g, Sos, dms"
"S580","16.510","C 30027-3 ","Camden, NJ","Tenor & Orchestra"
"S5800","16.306","42631","NY","Contralto, Orchestra"
"S5801","16.306","x","NY","Contralto"
"S5802","16.306","x","NY","Contralto"
"S5803","16.306","B 32211-2 ","NY","Contralto, Orchestra"
"S5804","16.306","B 32212-1 ","NY","Contralto, Orchestra"
"S5805","16.306","BVE 35904-2 ","NY","Contralto, uke, piano"
"S5806","16.306","BVE 35905-2 ","NY","Contralto, uke, piano"
"S5807","16.306","E 4854W, E 26162 ","NY","Contralto, Orchestra"
"S5808","16.306","E 4856W, E 26164 ","NY","Contralto, Orchestra"
"S5809","16.306","E 6200W, E 23818, E 26196 ","NY","Contralto, Orchestra (6-men)"
"S581","16.510","C 31354-1 ","Camden, NJ","Tenor & Orchestra"
"S5810","16.306","E 6202W, E 23820, E 26198 ","NY","Contralto, Orchestra (6-men)"
"S5811","16.306","BVE 49176- ","Camden, NJ","Contralto, vln, cello, p"
"S5812","16.306","BVE 49177- ","Camden, NJ","Contralto, vln, cello, p"
"S5813","16.307","B 26986-2","NY","Orchestra, vln, cl, vc, unk vla, p, tuba, d"
"S5814","16.307","B 26988-2","NY","Orchestra, vln, cl, vc, unk vla, p, tuba, d"
"S5815","16.308","N 105329-","NY","Vocal, Orchestra"
"S5816","16.308","N 105331-","NY","Vocal, Orchestra"
"S5817","16.309","x","NY","Clarinet, Piano"
"S5818","16.310","x","Camden, NJ","Soprano"
"S5819","16.310","CVE 46150-2","Camden, NJ","Soprano, Organ"
"S582","16.510","B 31613-1 ","NY","Tenor & Orchestra"
"S5820","16.310","CVE 46151-2","Camden, NJ","Soprano, Organ"
"S5821","16.310","CVE 46152-1","Camden, NJ","Soprano, Organ"
"S5822","16.310","CVE 46153-1","Camden, NJ","Soprano, Organ"
"S5823","16.310","CVE 46152-3","Camden, NJ","Soprano, Organ"
"S5824","16.311","E 5000W, E 26165","NY","Tenor, Orchestra"
"S5825","16.311","E 5003W, E 26168","NY","Tenor, Orchestra"
"S5826","16.311","E 5005/6W, E 26176/7","NY","Tenor, Orchestra"
"S5827","16.311","E 5007/8W, E 26178/9","NY","Tenor, Orchestra"
"S5828","16.311","E 6196W, E 23814, E 26192","NY","Tenor, Orchestra (6 men) "
"S5829","16.311","E 6199W, E 23817, E 26195","NY","Tenor, Orchestra (6 men) "
"S583","16.510","B 31614-2 ","NY","Tenor & Orchestra"
"S5830","16.311","E 25305","NY","Tenor, Orchestra (8 men)"
"S5831","16.311","E 25307","NY","Tenor, Orchestra (8 men)"
"S5832","16.311","E 25310","NY","Tenor, Orchestra (8 men)"
"S5833","16.311","E 25312","NY","Tenor, Orchestra (8 men)"
"S5834","16.311","E 26006","NY","Tenor, Orchestra (7 men) "
"S5835","16.311","E 26008","NY","Tenor, Orchestra (7 men) "
"S5836","16.311","E 26016","NY","Tenor, Orchestra (7 men) "
"S5837","16.311","E 26017","NY","Tenor, Orchestra (7 men) "
"S5838","16.311","E 26939","NY","Tenor, Orchestra (9 men) "
"S5839","16.311","E 26940","NY","Tenor, Orchestra (9 men) "
"S584","16.510","C 32155-3 ","Camden, NJ","Tenor & Orchestra"
"S5840","16.311","E 26942","NY","Tenor, Orchestra (9 men) "
"S5841","16.311","E 26945","NY","Tenor, Orchestra (9 men) "
"S5842","16.311","E 27514-","NY","Tenor, Spoken"
"S5843","16.311","E 27515-","NY","Tenor, Spoken"
"S5844","16.311","E 28285-","NY","Tenor, Spoken"
"S5845","16.311","E 28286-","NY","Tenor, Spoken"
"S5846","16.311","E 28287-","NY","Tenor, Spoken"
"S5847","16.311","E 28288-","NY","Tenor, Spoken"
"S5848","16.311","E 28727-","NY","Tenor, Orchestra (10 men) "
"S5849","16.311","E 28728-","NY","Tenor, Orchestra (10 men) "
"S585","16.510","B 32156-2 ","Camden, NJ","Tenor & Orchestra"
"S5850","16.311","E 29422-","NY","Tenor, Spoken"
"S5851","16.311","E 29423-","NY","Tenor, Spoken"
"S5852","16.311","E 29424-","NY","Tenor, Spoken"
"S5853","16.311","E 29425-","NY","Tenor, Spoken"
"S5854","16.311","E 30128-","NY","Tenor, Spoken"
"S5855","16.311","E 30129-","NY","Tenor, Spoken"
"S5856","16.311","E 30804-","NY","Tenor, Spoken"
"S5857","16.311","E 31079-","NY","Tenor"
"S5858","16.311","E 31080-","NY","Tenor"
"S5859","16.311","BVE 58341-2","NY","Tenor, c, vln, fl, cl, tb, p, tuba "
"S586","16.510","CVE 32155-5 ","Camden, NJ","Tenor & Orchestra"
"S5860","16.311","BVE 58342-1","NY","Tenor, c, vln, fl, cl, tb, p, tuba "
"S5861","16.311","E 31793-","NY","Tenor"
"S5862","16.311","E 31794-","NY","Tenor"
"S5863","16.311","BVE 59502-2","NY","Tenor, c, vln, cl, vc, p"
"S5864","16.311","BVE 59503-2","NY","Tenor, c, vln, cl, vc, p"
"S5865","16.312","C 25218-1","NY","Baritone, Orchestra"
"S5866","16.312","C 25219-2","NY","Baritone, Orchestra"
"S5867","16.312","C 25220-2","NY","Baritone, Orchestra"
"S5868","16.312","C 25406-2","NY","Bariton, c, vln, fl, vla, org"
"S5869","16.312","B 25749","Camden, NJ","Baritone, Orchestra"
"S587","16.510","BVE 32156-4 ","Camden, NJ","Tenor & Orchestra"
"S5870","16.312","B 25750-2","Camden, NJ","Baritone, Orchestra"
"S5871","16.312","C 25220-4","NY","Baritone, vln, vla, 2 vc, org"
"S5872","16.312","C 27077-1","Camden, NJ","Baritone, Orchestra"
"S5873","16.312","C 27156-2","NY","Baritone, vln, fl, vla, vc, p"
"S5874","16.313","19333-1","NY","Cantor, Tenor, Organ"
"S5875","16.313","19334-1","NY","Cantor, Tenor, Organ"
"S5876","16.313","19335-1","NY","Cantor, Tenor, Organ"
"S5877","16.313","19378-1","NY","Cantor, Tenor, Choir"
"S5878","16.313","30772-","NY","Cantor, Tenor, Choir"
"S5879","16.313","x","NY","Cantor, Tenor, Organ"
"S588","16.510","CVE 32155-8 ","Camden, NJ","Tenor & Orchestra"
"S5880","16.313","x","NY","Cantor, Tenor, Organ"
"S5881","16.313","x","NY","Cantor, Tenor, Organ"
"S5882","16.313","x","NY","Cantor, Tenor, Organ"
"S5883","16.313","x","NY","Cantor, Tenor, Organ"
"S5884","16.313","x","NY","Cantor, Tenor, Organ"
"S5885","16.313","19469-1","NY","Cantor, Tenor, Choir"
"S5886","16.313","30804-1","NY","Cantor, Tenor, Choir"
"S5887","16.313","x","NY","Cantor, Tenor"
"S5888","16.313","x","NY","Cantor, Tenor, Piano"
"S5889","16.313","58584-1","NY","Cantor, Tenor, Organ"
"S589","16.510","CVE 33407-3 ","Camden, NJ","Tenor & Orchestra"
"S5890","16.313","58585-1","NY","Cantor, Tenor, Organ"
"S5891","16.313","B 20964-2","NY","Cantor, Tenor, Organ"
"S5892","16.313","B 20965-2","NY","Cantor, Tenor, Organ"
"S5893","16.313","B 20966-1","NY","Cantor, Tenor, Organ"
"S5894","16.313","B 20967-2","NY","Cantor, Tenor, Organ"
"S5895","16.314","RS 829-B","NY","Chorus"
"S5896","16.314","RS 830-B","NY","Chorus"
"S5897","16.314","RS 831-B","NY","Chorus"
"S5898","16.314","RS 832-B","NY","Chorus"
"S5899","16.314","RS 833-B","NY","Chorus"
"S59","16.800","BS 073389-1","NY","Vocals & tp, vln, cl, p,Sos "
"S590","16.510","BVE 33785-1 ","Camden, NJ","Tenor & Orchestra"
"S5900","16.314","RS 834-C","NY","Chorus"
"S5901","16.315","38764-1","NY","Accordian, Cymbal"
"S5902","16.315","38765-1","NY","Accordian, Cymbal"
"S5903","16.315","38766-1","NY","Accordian, Cymbal"
"S5904","16.315","x","NY","Accordian, Cymbal"
"S5905","16.315","38767-1","NY","Accordian, Cymbal"
"S5906","16.315","38768-1","NY","Accordian, Cymbal"
"S5907","16.315","x","NY","Accordian, Cymbal"
"S5908","16.315","38769-1","NY","Accordian, Cymbal"
"S5909","16.315","38770-1","NY","Accordian, Cymbal"
"S591","16.510","BVE 33786-2 ","Camden, NJ","Tenor & Orchestra"
"S5910","16.315","38772-1","NY","Accordian, Cymbal"
"S5911","16.315","42739-1","NY","Accordian, Piano"
"S5912","16.315","42740-","NY","Accordian, Piano"
"S5913","16.315","42741-","NY","Accordian, Piano"
"S5914","16.315","42742-1","NY","Accordian, Piano"
"S5915","16.315","BVE 49748-2","NY","Accordian, Cymbal"
"S5916","16.315","BVE 49749-1","NY","Accordian, Cymbal"
"S5917","16.315","BVE 49750-1","NY","Accordian, Cymbal"
"S5918","16.315","BVE 49751-2","NY","Accordian, Cymbal"
"S5919","16.316","BS 051543-1","NY","Cantor, Tenor, Organ"
"S592","16.520","42046-1 ","NY","Vocal & Orchestra"
"S5920","16.316","BS 051544-1","NY","Cantor, Tenor, Organ"
"S5921","16.316","BS 051545-1","NY","Cantor, Tenor, Organ"
"S5922","16.316","BS 051546-1","NY","Cantor, Tenor, Piano"
"S5923","16.316","BS 051781-1","NY","Cantor, Tenor, Organ"
"S5924","16.316","BS 051782-1","NY","Cantor, Tenor, Organ"
"S5925","16.317","E 3122W, E 26119","NY","Violin, Piano"
"S5926","16.317","E 3124W, E 26121","NY","Violin, Piano"
"S5927","16.317","E 23341/2/3","NY","Violin"
"S5928","16.317","E 23344/5","NY","Violin"
"S5929","16.318","W 108017-2","NY","Choir"
"S593","16.520","42047-1 ","NY","Vocal & Orchestra"
"S5930","16.318","W 108018-2","NY","Choir"
"S5931","16.318","W 108019-2","NY","Choir, Sop"
"S5932","16.318","W 108020-2","NY","Choir, Sop"
"S5933","16.319","C 645","NY","Orchestra"
"S5934","16.319","C 646","NY","Orchestra"
"S5935","16.320","105267-3","NY","Vocal, Orchestra"
"S5936","16.320","105268-3","NY","Vocal, Orchestra"
"S5937","16.320","105269-3","NY","Vocal, Orchestra"
"S5938","16.320","105388-2","NY","Vocal, Orchestra"
"S5939","16.321","39404","NY","Baritone, Orchestra"
"S594","16.530","x","NY","Vocal "
"S5940","16.321","39408-1","NY","Baritone, vln, p "
"S5941","16.321","39411-2","NY","Baritone, Orchestra"
"S5942","16.321","39413-1","NY","Baritone, Orchestra"
"S5943","16.321","39670-1","NY","Baritone, Orchestra"
"S5944","16.321","39687-1","NY","Baritone, Orchestra"
"S5945","16.321","39688-1","NY","Baritone, Orchestra"
"S5946","16.321","39689-1","NY","Baritone, Orchestra"
"S5947","16.321","39690-1","NY","Baritone, Orchestra"
"S5948","16.321","B 18662-3","NY","Baritone, Orchestra"
"S5949","16.321","B 18663-1","NY","Baritone, Orchestra"
"S595","16.530","x","NY","Vocal "
"S5950","16.321","B 19451-2","NY","Baritone, Orchestra"
"S5951","16.321","B 19736-2","NY","Baritone, Orchestra"
"S5952","16.322","CO 21392-","NY","Vocal, Piano"
"S5953","16.322","CO 21427-","NY","Vocal, Piano"
"S5954","16.322","CO 21428-","NY","Vocal, Piano"
"S5955","16.322","CO 21429-4","NY","Vocal, Piano"
"S5956","16.322","CO 21430-","NY","Vocal, Piano"
"S5957","16.322","CO 21431-","NY","Vocal, Piano"
"S5958","16.323","B 17685-1","NY","Vocal, Orchestra"
"S5959","16.323","B 18220-1","NY","Vocal, Orchestra"
"S596","16.530","x","NY","Vocal "
"S5960","16.323","B 18221-2","NY","Vocal, Orchestra"
"S5961","16.323","B 18220-3","NY","Vocal, Orchestra"
"S5962","16.323","B 18221-4","NY","Vocal, Orchestra"
"S5963","16.324","85575-","NY","Accordian"
"S5964","16.324","85576-","NY","Accordian"
"S5965","16.324","85578-1","NY","Accordian"
"S5966","16.324","x","NY","Accordian"
"S5967","16.324","85579-1","NY","Accordian"
"S5968","16.324","x","NY","Accordian"
"S5969","16.324","85580-1","NY","Accordian"
"S597","16.530","x","NY","Vocal "
"S5970","16.324","x","NY","Accordian"
"S5971","16.324","85581-1","NY","Accordian"
"S5972","16.324","x","NY","Accordian"
"S5973","16.324","85582-1","NY","Accordian"
"S5974","16.324","x","NY","Accordian"
"S5975","16.324","x","NY","Accordian"
"S5976","16.324","x","NY","Accordian"
"S5977","16.324","B 23600-2","NY","Own accordian, cl "
"S5978","16.324","B 23601-2","NY","Own accordian, cl "
"S5979","16.324","B 23606-2","NY","Own accordian, cl "
"S598","16.530","x","NY","Vocal "
"S5980","16.324","B 23607-2","NY","Own accordian, cl (?)"
"S5981","16.324","85941-2","NY","Accordian"
"S5982","16.324","85942-1","NY","Accordian"
"S5983","16.324","86977-","NY","Accordian"
"S5984","16.324","86978-1","NY","Accordian"
"S5985","16.324","86979-2","NY","Accordian"
"S5986","16.324","86980-2","NY","Accordian"
"S5987","16.324","86981-1","NY","Accordian"
"S5988","16.324","86982-2","NY","Accordian"
"S5989","16.324","86983-","NY","Accordian"
"S599","16.530","x","NY","Vocal "
"S5990","16.324","86984-2","NY","Accordian"
"S5991","16.324","86985-2","NY","Accordian"
"S5992","16.324","86986-","NY","Accordian"
"S5993","16.324","86987-1","NY","Accordian"
"S5994","16.324","86992-","NY","Accordian"
"S5995","16.324","86993-2","NY","Accordian"
"S5996","16.324","87004-1","NY","Accordian"
"S5997","16.324","87005-2","NY","Accordian"
"S5998","16.324","87006-","NY","Accordian"
"S5999","16.324","87228-3","NY","Accordian"
"S6","16.100","Z 132-1","NY","Tenor, Orchestra, Chorus"
"S60","16.800","BS 073390-1","NY","Vocals & tp, vln, cl, p,Sos "
"S600","16.530","x","NY","Vocal "
"S6000","16.324","x","NY","Accordian"
"S6001","16.324","x","NY","Accordian"
"S6002","16.324","W 110307-2","NY","Accordian"
"S6003","16.324","W 110308-1","NY","Accordian"
"S6004","16.324","W 110309-1","NY","Accordian"
"S6005","16.324","W 110310-2","NY","Accordian"
"S6006","16.324","W 110405-","NY","Accordian"
"S6007","16.324","W 110406-","NY","Accordian"
"S6008","16.324","W 110405-4","NY","Accordian"
"S6009","16.324","W 110406-4","NY","Accordian"
"S601","16.530","x","NY","Vocal "
"S6010","16.325","B17842-2","NY","Vocal, Orchestra"
"S6011","16.325","B 17853-2","NY","Vocal, Orchestra"
"S6012","16.325","B 17854-2","NY","Vocal, Orchestra"
"S6013","16.325","B 17859-2","NY","Vocal, Orchestra"
"S6014","16.325","B 17860-2","NY","Vocal, Orchestra"
"S6015","16.325","B 17868-1","NY","Vocal, Orchestra"
"S6016","16.325","B 17869-2","NY","Vocal, Orchestra"
"S6017","16.325","B 17870-2","NY","Vocal, Orchestra"
"S6018","16.325","B 17871-1","NY","Vocal, Orchestra"
"S6019","16.325","B 17872-1","NY","Vocal, Orchestra"
"S602","16.530","x","NY","Vocal "
"S6020","16.326","B 17914-1","NY","Soprano, Orchestra"
"S6021","16.326","B 17915-1","NY","Soprano, Orchestra"
"S6022","16.326","B 17916-2","NY","Soprano, Orchestra"
"S6023","16.326","B 17916-4","NY","Soprano, Orchestra"
"S6024","16.326","58371-1","NY","Soprano, Orchestra"
"S6025","16.326","x","NY","Soprano"
"S6026","16.326","x","NY","Soprano"
"S6027","16.327","x","Camden, NJ","Soprano, Piano"
"S6028","16.327","B 29682-3","Camden, NJ","Soprano, Orchestra"
"S6029","16.327","N 105328-","NY","Soprano, Orchestra"
"S603","16.530","x","NY","Vocal "
"S6030","16.327","N 105330-","NY","Soprano, Orchestra"
"S604","16.530","x","NY","Vocal "
"S605","16.540","4155","NY","Soprano & Orchestra"
"S606","16.550","BVE 37100-3 ","NY","Vocal & Orchestra (c, 2 vln, fl, cl, tb, p, tuba)"
"S607","16.560","3523-2","NY","Tenor & Orchestra"
"S608","16.560","3524-2","NY","Tenor & Orchestra"
"S609","16.560","x","NY","Tenor & Orchestra"
"S61","16.800","BS 073391-1","NY","Vocals & tp, vln, cl, p,Sos "
"S610","16.560","x","NY","Tenor & Orchestra"
"S611","16.560","x","NY","Tenor"
"S612","16.560","41759-1 ","NY","Tenor & Orchestra"
"S613","16.560","41946-1 ","NY","Tenor & Orchestra"
"S614","16.560","41980-1 ","NY","Tenor & Orchestra"
"S615","16.560","41981-1 ","NY","Tenor & Orchestra"
"S616","16.560","x","NY","Tenor & Orchestra"
"S617","16.560","x","NY","Tenor & Orchestra"
"S618","16.570","7855","NY","Soprano & Orchestra"
"S619","16.570","7857","NY","Soprano & Orchestra"
"S62","16.800","BS 073392-1","NY","Vocals & tp, vln, cl, p,Sos "
"S620","16.570","7859","NY","Soprano & Orchestra"
"S621","16.570","C 9081-1 ","NY","Soprano & Orchestra"
"S622","16.570","B 9082-2 ","NY","Soprano & Orchestra"
"S623","16.570","C 9083-2 ","NY","Soprano & Orchestra"
"S624","16.580","B 23004-2 ","NY","Vocal & Orchestra"
"S625","16.580","B 23008-3 ","NY","Vocal & Orchestra"
"S626","16.580","B 23009-3 ","NY","Vocal & Orchestra"
"S627","16.580","B 23004-3 ","NY","Vocal & Orchestra"
"S628","16.580","B 23008-5 ","NY","Vocal & Orchestra"
"S629","16.580","B 23009-6 ","NY","Vocal & Orchestra"
"S63","16.900","67970","NY","Vocals & Orchestra"
"S630","16.580","B 23009-8 ","NY","Vocal & Orchestra"
"S631","16.580","B 23175-2 ","NY","Vocal & Orchestra"
"S632","16.580","B 23008-9 ","NY","Vocal & Orchestra"
"S633","16.580","B 23725-1 ","NY","Vocal & Orchestra"
"S634","16.580","B 23726-2 ","NY","Vocal & Orchestra"
"S635","16.580","B 23727-2 ","NY","Vocal & Orchestra"
"S636","16.590","38754-1 ","NY","Trumpet & c, vln, tb, p, dm "
"S637","16.590","x","NY","Trumpet & c, vln, tb, p, dm "
"S638","16.590","38755-1","NY","Trumpet & c, vln, tb, p, dm "
"S639","16.590","38756-1","NY","Trumpet & c, vln, tb, p, dm "
"S64","16.900","68005","NY","Vocals & Orchestra"
"S640","16.590","38757-1 ","NY","Trumpet & c, vln, tb, p, dm "
"S641","16.590","38758-1 ","NY","Trumpet & c, vln, tb, p, dm "
"S642","16.590","38759-1 ","NY","Trumpet & c, vln, tb, p, dm "
"S643","16.590","38760-1 ","NY","Trumpet & c, vln, tb, p, dm "
"S644","16.590","38761-1 ","NY","Trumpet & c, vln, tb, p, dm "
"S645","16.590","38762-1 ","NY","Trumpet & c, vln, tb, p, dm "
"S646","16.590","38763-1 ","NY","Trumpet & c, vln, tb, p, dm "
"S647","16.590","x","NY","Trumpet & c, vln, tb, p, dm "
"S648","16.590","B 16838-2 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S649","16.590","B 16838-2 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S65","16.900","CVE 33566-2","NY","Vocals & c, 2 vln, fl, vc, p, bbs "
"S650","16.590","B 16839-1 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S651","16.590","B 16840-1 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S652","16.590","B 16841-1 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S653","16.590","B 16842-2 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S654","16.590","B 16843-2 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S655","16.590","B 16844-1 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S656","16.590","B 16845-2 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S657","16.590","B 16855-2 ","NY","Trumpet & 2 c, 2 vln, fl, cl, vla, tb, p, tuba"
"S658","16.600","BS 041490-1","NY","Instrumental"
"S659","16.600","BS 041491-1 ","NY","Instrumental"
