"trackID","albumID"
"P19906","AP1068"
"P19907","AP1068"
"P19908","AP1068"
"P19909","AP1068"
"P19910","AP1068"
"P19911","AP1068"
"P19912","AP1068"
"P19913","AP1068"
"P19914","AP1068"
"P19915","AP1068"
"P19925","AP1068"
"P19926","AP1068"
"P19927","AP1068"
"P19928","AP1068"
"P19929","AP1068"
"P20229","AP1068"
"P20230","AP1068"
"P20231","AP1068"
"P20232","AP1068"
"P20233","AP1068"
"P20234","AP1068"
"P20552","AP1068"
"P20553","AP1068"
"P20589","AP1068"
"P20590","AP1068"
"P20591","AP1068"
"P20592","AP1068"
"P20593","AP1068"
"P20594","AP1068"
"P23108","AP1069"
"P23109","AP1069"
"P23110","AP1069"
"P23111","AP1069"
"P23112","AP1069"
"P23389","AP1069"
"P23390","AP1069"
"P23391","AP1069"
"P23392","AP1069"
"P23393","AP1069"
"P23394","AP1069"
"P23395","AP1069"
"P23396","AP1069"
"P23397","AP1069"
"P23398","AP1069"
"P23399","AP1069"
"P23400","AP1069"
"P23401","AP1069"
"P23402","AP1069"
"P23403","AP1069"
"P23404","AP1069"
"P23405","AP1069"
"P23406","AP1069"
"P23407","AP1069"
"P23408","AP1069"
"P23409","AP1069"
"P23410","AP1069"
"P23411","AP1069"
"P23412","AP1069"
"P23413","AP1069"
"P23414","AP1069"
"P23415","AP1069"
"P23416","AP1069"
"P23417","AP1069"
"P23418","AP1069"
"P23419","AP1069"
"P23420","AP1069"
"P23421","AP1069"
"P23422","AP1069"
"P23423","AP1069"
"P11441","AP107"
"P15946","AP107"
"P15952","AP107"
"P16586","AP107"
"P16951","AP107"
"P17834","AP107"
"P18445","AP107"
"P19190","AP107"
"P19570","AP107"
"P2414","AP107"
"P3758","AP107"
"P6912","AP107"
"P7860","AP107"
"P21121","AP1070"
"P21122","AP1070"
"P21123","AP1070"
"P21124","AP1070"
"P21125","AP1070"
"P21126","AP1070"
"P21127","AP1070"
"P21128","AP1070"
"P21129","AP1070"
"P21130","AP1070"
"P21131","AP1070"
"P21132","AP1070"
"P21133","AP1070"
"P21134","AP1070"
"P21135","AP1070"
"P21136","AP1070"
"P21137","AP1070"
"P21138","AP1070"
"P21139","AP1070"
"P21140","AP1070"
"P21141","AP1070"
"P21142","AP1070"
"P21143","AP1070"
"P21144","AP1070"
"P21145","AP1070"
"P21146","AP1070"
"P21147","AP1070"
"P21148","AP1070"
"P21149","AP1070"
"P21150","AP1070"
"P21151","AP1070"
"P21152","AP1070"
"P21153","AP1070"
"P21154","AP1070"
"P21155","AP1071"
"P21156","AP1071"
"P21157","AP1071"
"P21158","AP1071"
"P21159","AP1071"
"P21160","AP1071"
"P21161","AP1071"
"P21162","AP1071"
"P21163","AP1071"
"P21164","AP1071"
"P21165","AP1071"
"P21166","AP1071"
"P21167","AP1071"
"P21168","AP1071"
"P28330","AP1072"
"P28331","AP1072"
"P28332","AP1072"
"P28333","AP1072"
"P28334","AP1072"
"P28335","AP1072"
"P28336","AP1072"
"P28337","AP1072"
"P28338","AP1072"
"P28339","AP1072"
"P28340","AP1072"
"P28341","AP1072"
"P28342","AP1072"
"P28343","AP1072"
"P28344","AP1072"
"P28345","AP1072"
"P28346","AP1072"
"P11740","AP1073"
"P12186","AP1073"
"P19144","AP1073"
"P3031","AP1073"
"P8516","AP1073"
"P10443","AP1074"
"P10521","AP1074"
"P11437","AP1074"
"P11746","AP1074"
"P12098","AP1074"
"P12428","AP1074"
"P13089","AP1074"
"P13954","AP1074"
"P14436","AP1074"
"P14444","AP1074"
"P14649","AP1074"
"P1484","AP1074"
"P15222","AP1074"
"P16552","AP1074"
"P18013","AP1074"
"P19113","AP1074"
"P1950","AP1074"
"P20010","AP1074"
"P2296","AP1074"
"P2766","AP1074"
"P6187","AP1074"
"P6188","AP1074"
"P10047","AP1075"
"P10666","AP1075"
"P10792","AP1075"
"P1236","AP1075"
"P12697","AP1075"
"P17743","AP1075"
"P18199","AP1075"
"P18308","AP1075"
"P19254","AP1075"
"P19761","AP1075"
"P32511","AP1075"
"P4538","AP1075"
"P5217","AP1075"
"P8256","AP1075"
"P9490","AP1075"
"P10656","AP1076"
"P10894","AP1076"
"P11128","AP1076"
"P13427","AP1076"
"P15463","AP1076"
"P15515","AP1076"
"P18123","AP1076"
"P2706","AP1076"
"P3601","AP1076"
"P5122","AP1076"
"P7562","AP1076"
"P11158","AP1077"
"P11175","AP1077"
"P11906","AP1077"
"P14851","AP1077"
"P14875","AP1077"
"P17605","AP1077"
"P19244","AP1077"
"P19466","AP1077"
"P2082","AP1077"
"P34746","AP1077"
"P4674","AP1077"
"P8850","AP1077"
"P10776","AP1078"
"P12944","AP1078"
"P13602","AP1078"
"P13885","AP1078"
"P13976","AP1078"
"P14806","AP1078"
"P15269","AP1078"
"P18794","AP1078"
"P18805","AP1078"
"P20361","AP1078"
"P5360","AP1078"
"P5660","AP1078"
"P7544","AP1078"
"P11179","AP1079"
"P13251","AP1079"
"P13261","AP1079"
"P13996","AP1079"
"P14977","AP1079"
"P16203","AP1079"
"P16997","AP1079"
"P17538","AP1079"
"P17690","AP1079"
"P18608","AP1079"
"P1949","AP1079"
"P2034","AP1079"
"P3955","AP1079"
"P5059","AP1079"
"P5206","AP1079"
"P8503","AP1079"
"P9859","AP1079"
"P10661","AP108"
"P10833","AP108"
"P12263","AP108"
"P13121","AP108"
"P15751","AP108"
"P17620","AP108"
"P17621","AP108"
"P19694","AP108"
"P2718","AP108"
"P3478","AP108"
"P3675","AP108"
"P6414","AP108"
"P7945","AP108"
"P28272","AP1080"
"P28273","AP1080"
"P28274","AP1080"
"P28275","AP1080"
"P28276","AP1080"
"P28277","AP1080"
"P28278","AP1080"
"P28279","AP1080"
"P29471","AP1081"
"P29472","AP1081"
"P29473","AP1081"
"P29474","AP1081"
"P29475","AP1081"
"P29476","AP1081"
"P29477","AP1081"
"P29478","AP1081"
"P29479","AP1081"
"P29480","AP1081"
"P29481","AP1081"
"P29482","AP1081"
"P29761","AP1081"
"P29762","AP1081"
"P29763","AP1081"
"P29764","AP1081"
"P29765","AP1081"
"P18883","AP1082"
"P18884","AP1082"
"P18885","AP1082"
"P19022","AP1082"
"P19023","AP1082"
"P19024","AP1082"
"P19025","AP1082"
"P19049","AP1082"
"P19050","AP1082"
"P19051","AP1082"
"P19052","AP1082"
"P19053","AP1082"
"P19325","AP1082"
"P19702","AP1082"
"P19703","AP1082"
"P19704","AP1082"
"P19705","AP1082"
"P19706","AP1082"
"P38441","AP1082"
"P19326","AP1083"
"P19327","AP1083"
"P19328","AP1083"
"P19329","AP1083"
"P19330","AP1083"
"P19331","AP1083"
"P19332","AP1083"
"P19333","AP1083"
"P19334","AP1083"
"P19385","AP1083"
"P19783","AP1083"
"P19784","AP1083"
"P19941","AP1083"
"P19942","AP1083"
"P19943","AP1083"
"P19944","AP1083"
"P21405","AP1083"
"P21406","AP1083"
"P29822","AP1083"
"P20173","AP1084"
"P20174","AP1084"
"P20175","AP1084"
"P20176","AP1084"
"P20177","AP1084"
"P20178","AP1084"
"P20296","AP1084"
"P20297","AP1084"
"P20298","AP1084"
"P20299","AP1084"
"P20300","AP1084"
"P21407","AP1084"
"P21408","AP1084"
"P21409","AP1084"
"P38248","AP1084"
"P20754","AP1085"
"P20755","AP1085"
"P20756","AP1085"
"P20757","AP1085"
"P20758","AP1085"
"P20759","AP1085"
"P20760","AP1085"
"P20761","AP1085"
"P20762","AP1085"
"P20763","AP1085"
"P20764","AP1085"
"P20765","AP1085"
"P20766","AP1085"
"P20767","AP1085"
"P28725","AP1086"
"P28726","AP1086"
"P28727","AP1086"
"P28728","AP1086"
"P28729","AP1086"
"P28730","AP1086"
"P28731","AP1086"
"P28732","AP1086"
"P28733","AP1086"
"P28734","AP1086"
"P28735","AP1086"
"P28736","AP1086"
"P28737","AP1086"
"P28934","AP1086"
"P28935","AP1086"
"P28936","AP1086"
"P12871","AP1087"
"P18249","AP1087"
"P6776","AP1087"
"P6955","AP1087"
"P6959","AP1087"
"P7133","AP1087"
"P7558","AP1087"
"P8019","AP1087"
"P8070","AP1087"
"P8609","AP1087"
"P8796","AP1087"
"P9010","AP1087"
"P9698","AP1087"
"P10279","AP1088"
"P11164","AP1088"
"P11238","AP1088"
"P11577","AP1088"
"P12813","AP1088"
"P13167","AP1088"
"P14145","AP1088"
"P14341","AP1088"
"P15524","AP1088"
"P15863","AP1088"
"P16128","AP1088"
"P1646","AP1088"
"P16841","AP1088"
"P17729","AP1088"
"P18001","AP1088"
"P18872","AP1088"
"P19542","AP1088"
"P19996","AP1088"
"P2000","AP1088"
"P20122","AP1088"
"P2512","AP1088"
"P3728","AP1088"
"P4476","AP1088"
"P4654","AP1088"
"P4917","AP1088"
"P4976","AP1088"
"P4998","AP1088"
"P5255","AP1088"
"P5326","AP1088"
"P5827","AP1088"
"P6161","AP1088"
"P6434","AP1088"
"P7082","AP1088"
"P7121","AP1088"
"P7683","AP1088"
"P7981","AP1088"
"P8205","AP1088"
"P8336","AP1088"
"P8963","AP1088"
"P9155","AP1088"
"P26163","AP1089"
"P26164","AP1089"
"P26165","AP1089"
"P26166","AP1089"
"P26167","AP1089"
"P26168","AP1089"
"P26169","AP1089"
"P26170","AP1089"
"P26171","AP1089"
"P26172","AP1089"
"P26173","AP1089"
"P26174","AP1089"
"P26175","AP1089"
"P10481","AP109"
"P10813","AP109"
"P17703","AP109"
"P1831","AP109"
"P18496","AP109"
"P204","AP109"
"P2248","AP109"
"P4485","AP109"
"P4954","AP109"
"P5166","AP109"
"P5428","AP109"
"P7301","AP109"
"P23513","AP1090"
"P23514","AP1090"
"P23515","AP1090"
"P23516","AP1090"
"P23517","AP1090"
"P23518","AP1090"
"P23519","AP1090"
"P23520","AP1090"
"P23521","AP1090"
"P23522","AP1090"
"P23523","AP1090"
"P23524","AP1090"
"P23525","AP1090"
"P23526","AP1090"
"P23528","AP1090"
"P23529","AP1090"
"P23530","AP1090"
"P23531","AP1090"
"P23677","AP1090"
"P24269","AP1090"
"P24852","AP1091"
"P24853","AP1091"
"P24854","AP1091"
"P24855","AP1091"
"P24856","AP1091"
"P24857","AP1091"
"P24858","AP1091"
"P24859","AP1091"
"P24860","AP1091"
"P24861","AP1091"
"P24862","AP1091"
"P24863","AP1091"
"P24864","AP1091"
"P24865","AP1091"
"P24866","AP1091"
"P24867","AP1091"
"P24868","AP1091"
"P24869","AP1091"
"P24870","AP1091"
"P10039","AP1092"
"P11703","AP1092"
"P11709","AP1092"
"P11907","AP1092"
"P12131","AP1092"
"P12688","AP1092"
"P13877","AP1092"
"P14852","AP1092"
"P18583","AP1092"
"P2569","AP1092"
"P3021","AP1092"
"P7547","AP1092"
"P8512","AP1092"
"P10557","AP1093"
"P12297","AP1093"
"P13770","AP1093"
"P15069","AP1093"
"P16726","AP1093"
"P17193","AP1093"
"P3408","AP1093"
"P5184","AP1093"
"P7293","AP1093"
"P8065","AP1093"
"P9906","AP1093"
"P10972","AP1094"
"P11429","AP1094"
"P12015","AP1094"
"P12507","AP1094"
"P13712","AP1094"
"P15070","AP1094"
"P17206","AP1094"
"P18186","AP1094"
"P2484","AP1094"
"P4388","AP1094"
"P7503","AP1094"
"P7650","AP1094"
"P8714","AP1094"
"P8837","AP1094"
"P9907","AP1094"
"P11773","AP1095"
"P12672","AP1095"
"P15270","AP1095"
"P16149","AP1095"
"P16190","AP1095"
"P17051","AP1095"
"P1751","AP1095"
"P5401","AP1095"
"P5546","AP1095"
"P6214","AP1095"
"P7954","AP1095"
"P10531","AP1096"
"P11030","AP1096"
"P12001","AP1096"
"P14769","AP1096"
"P15098","AP1096"
"P15174","AP1096"
"P16064","AP1096"
"P16230","AP1096"
"P17934","AP1096"
"P18374","AP1096"
"P18382","AP1096"
"P19064","AP1096"
"P2411","AP1096"
"P2927","AP1096"
"P4591","AP1096"
"P5422","AP1096"
"P5712","AP1096"
"P8451","AP1096"
"P9266","AP1096"
"P10280","AP1097"
"P10526","AP1097"
"P11042","AP1097"
"P11277","AP1097"
"P11334","AP1097"
"P14362","AP1097"
"P16180","AP1097"
"P18653","AP1097"
"P2358","AP1097"
"P6714","AP1097"
"P7805","AP1097"
"P7920","AP1097"
"P9620","AP1097"
"P20606","AP1098"
"P20607","AP1098"
"P20608","AP1098"
"P20609","AP1098"
"P20610","AP1098"
"P20611","AP1098"
"P20612","AP1098"
"P20613","AP1098"
"P20614","AP1098"
"P20615","AP1098"
"P20616","AP1098"
"P20617","AP1098"
"P20618","AP1099"
"P2874","AP11"
"P4837","AP11"
"P7995","AP11"
"P10567","AP110"
"P10663","AP110"
"P10714","AP110"
"P10759","AP110"
"P11070","AP110"
"P11496","AP110"
"P11715","AP110"
"P12220","AP110"
"P12332","AP110"
"P13369","AP110"
"P14292","AP110"
"P14298","AP110"
"P14318","AP110"
"P15586","AP110"
"P16030","AP110"
"P16239","AP110"
"P16594","AP110"
"P17061","AP110"
"P17883","AP110"
"P18260","AP110"
"P19288","AP110"
"P19689","AP110"
"P20016","AP110"
"P2145","AP110"
"P2301","AP110"
"P2504","AP110"
"P32434","AP110"
"P4412","AP110"
"P4830","AP110"
"P4912","AP110"
"P4915","AP110"
"P5586","AP110"
"P5844","AP110"
"P5866","AP110"
"P5986","AP110"
"P6544","AP110"
"P6933","AP110"
"P7524","AP110"
"P8071","AP110"
"P8149","AP110"
"P9042","AP110"
"P19005","AP1100"
"P19006","AP1100"
"P19007","AP1100"
"P19008","AP1100"
"P19009","AP1100"
"P19348","AP1100"
"P19841","AP1100"
"P19842","AP1100"
"P19843","AP1100"
"P19844","AP1100"
"P19845","AP1100"
"P20054","AP1100"
"P20055","AP1100"
"P20056","AP1100"
"P20057","AP1100"
"P20058","AP1100"
"P20059","AP1100"
"P20060","AP1100"
"P20061","AP1100"
"P20062","AP1100"
"P20063","AP1100"
"P20064","AP1100"
"P20065","AP1100"
"P20066","AP1100"
"P20067","AP1100"
"P20068","AP1100"
"P20069","AP1100"
"P20070","AP1100"
"P20619","AP1100"
"P20620","AP1100"
"P20621","AP1100"
"P20622","AP1100"
"P20623","AP1100"
"P20624","AP1100"
"P20625","AP1100"
"P21363","AP1100"
"P21364","AP1100"
"P21365","AP1100"
"P20071","AP1101"
"P20072","AP1101"
"P20073","AP1101"
"P20179","AP1101"
"P20180","AP1101"
"P20181","AP1101"
"P20182","AP1101"
"P20527","AP1101"
"P20528","AP1101"
"P20529","AP1101"
"P20530","AP1101"
"P20531","AP1101"
"P20183","AP1102"
"P21432","AP1102"
"P21433","AP1102"
"P21434","AP1102"
"P21435","AP1102"
"P21436","AP1102"
"P21437","AP1102"
"P21438","AP1102"
"P21439","AP1102"
"P21440","AP1102"
"P21441","AP1102"
"P21442","AP1102"
"P21443","AP1102"
"P22269","AP1103"
"P22270","AP1103"
"P22271","AP1103"
"P22272","AP1103"
"P22273","AP1103"
"P22274","AP1103"
"P22275","AP1103"
"P22276","AP1103"
"P22277","AP1103"
"P22278","AP1103"
"P22279","AP1103"
"P22280","AP1103"
"P22281","AP1103"
"P22282","AP1103"
"P22283","AP1103"
"P10965","AP1104"
"P13281","AP1104"
"P13568","AP1104"
"P20030","AP1104"
"P2599","AP1104"
"P5537","AP1104"
"P9011","AP1104"
"P10902","AP1105"
"P11251","AP1105"
"P11908","AP1105"
"P12555","AP1105"
"P15120","AP1105"
"P15129","AP1105"
"P15274","AP1105"
"P15464","AP1105"
"P1570","AP1105"
"P16933","AP1105"
"P18117","AP1105"
"P2215","AP1105"
"P2400","AP1105"
"P2619","AP1105"
"P8000","AP1105"
"P9286","AP1105"
"P9302","AP1105"
"P10563","AP1106"
"P11714","AP1106"
"P11757","AP1106"
"P12327","AP1106"
"P17879","AP1106"
"P2299","AP1106"
"P2457","AP1106"
"P4911","AP1106"
"P4913","AP1106"
"P5004","AP1106"
"P6928","AP1106"
"P8694","AP1106"
"P1133","AP1107"
"P11837","AP1107"
"P12593","AP1107"
"P16450","AP1107"
"P17876","AP1107"
"P19275","AP1107"
"P19658","AP1107"
"P5505","AP1107"
"P5731","AP1107"
"P6907","AP1107"
"P7751","AP1107"
"P8978","AP1107"
"P9278","AP1107"
"P11451","AP1108"
"P14503","AP1108"
"P16495","AP1108"
"P17553","AP1108"
"P17832","AP1108"
"P18518","AP1108"
"P1928","AP1108"
"P2483","AP1108"
"P2508","AP1108"
"P2519","AP1108"
"P6483","AP1108"
"P8500","AP1108"
"P8591","AP1108"
"P9448","AP1108"
"P10731","AP1109"
"P12177","AP1109"
"P12570","AP1109"
"P13124","AP1109"
"P13125","AP1109"
"P13383","AP1109"
"P15421","AP1109"
"P15644","AP1109"
"P15672","AP1109"
"P16636","AP1109"
"P17082","AP1109"
"P3981","AP1109"
"P5229","AP1109"
"P9258","AP1109"
"P9438","AP1109"
"P9573","AP1109"
"P11036","AP111"
"P11944","AP111"
"P1639","AP111"
"P18064","AP111"
"P18075","AP111"
"P18083","AP111"
"P5514","AP111"
"P5516","AP111"
"P5594","AP111"
"P10135","AP1110"
"P10493","AP1110"
"P12113","AP1110"
"P15554","AP1110"
"P15856","AP1110"
"P16501","AP1110"
"P2156","AP1110"
"P3736","AP1110"
"P7478","AP1110"
"P8067","AP1110"
"P8196","AP1110"
"P9555","AP1110"
"P12013","AP1111"
"P1653","AP1111"
"P1658","AP1111"
"P1757","AP1111"
"P18078","AP1111"
"P4147","AP1111"
"P57","AP1111"
"P5943","AP1111"
"P9455","AP1111"
"P12682","AP1112"
"P15846","AP1112"
"P3489","AP1112"
"P3800","AP1112"
"P4122","AP1112"
"P4481","AP1112"
"P5200","AP1112"
"P5576","AP1112"
"P7309","AP1112"
"P760","AP1112"
"P8190","AP1112"
"P8675","AP1112"
"P23910","AP1113"
"P23911","AP1113"
"P23912","AP1113"
"P23913","AP1113"
"P23914","AP1113"
"P23915","AP1113"
"P23916","AP1113"
"P23917","AP1113"
"P23918","AP1113"
"P23919","AP1113"
"P23920","AP1113"
"P23921","AP1113"
"P23922","AP1113"
"P23923","AP1113"
"P23924","AP1113"
"P23925","AP1113"
"P23926","AP1113"
"P23927","AP1113"
"P23928","AP1113"
"P23929","AP1113"
"P23930","AP1113"
"P23931","AP1113"
"P23932","AP1113"
"P23933","AP1113"
"P23934","AP1113"
"P23935","AP1113"
"P23936","AP1113"
"P23937","AP1113"
"P23938","AP1113"
"P23939","AP1113"
"P23940","AP1113"
"P34748","AP1113"
"P1000","AP1114"
"P10962","AP1114"
"P10997","AP1114"
"P10998","AP1114"
"P13168","AP1114"
"P13170","AP1114"
"P14378","AP1114"
"P14980","AP1114"
"P15137","AP1114"
"P18636","AP1114"
"P1887","AP1114"
"P1888","AP1114"
"P19647","AP1114"
"P4054","AP1114"
"P7211","AP1114"
"P7721","AP1114"
"P14329","AP1115"
"P16317","AP1115"
"P17551","AP1115"
"P18568","AP1115"
"P18685","AP1115"
"P18706","AP1115"
"P19291","AP1115"
"P2297","AP1115"
"P2473","AP1115"
"P2761","AP1115"
"P4342","AP1115"
"P4962","AP1115"
"P5597","AP1115"
"P5617","AP1115"
"P10499","AP1116"
"P11602","AP1116"
"P13837","AP1116"
"P15803","AP1116"
"P1584","AP1116"
"P17731","AP1116"
"P18337","AP1116"
"P2385","AP1116"
"P54","AP1116"
"P8417","AP1116"
"P12669","AP1117"
"P14992","AP1117"
"P18965","AP1117"
"P6809","AP1117"
"P11061","AP1118"
"P12264","AP1118"
"P14209","AP1118"
"P14402","AP1118"
"P14596","AP1118"
"P18342","AP1118"
"P31854","AP1118"
"P3678","AP1118"
"P4193","AP1118"
"P5262","AP1118"
"P6145","AP1118"
"P6691","AP1118"
"P6694","AP1118"
"P8044","AP1118"
"P8108","AP1118"
"P8488","AP1118"
"P8835","AP1118"
"P9704","AP1118"
"P9877","AP1118"
"P10278","AP1119"
"P10722","AP1119"
"P10954","AP1119"
"P11039","AP1119"
"P11275","AP1119"
"P16168","AP1119"
"P16840","AP1119"
"P2166","AP1119"
"P7919","AP1119"
"P9594","AP1119"
"P9642","AP1119"
"P11718","AP112"
"P12004","AP112"
"P12730","AP112"
"P13644","AP112"
"P14072","AP112"
"P18007","AP112"
"P2363","AP112"
"P29603","AP112"
"P2999","AP112"
"P4065","AP112"
"P6525","AP112"
"P8852","AP112"
"P9387","AP112"
"P11200","AP1120"
"P12689","AP1120"
"P15860","AP1120"
"P16092","AP1120"
"P17732","AP1120"
"P18233","AP1120"
"P19116","AP1120"
"P2481","AP1120"
"P4222","AP1120"
"P5651","AP1120"
"P8656","AP1120"
"P8762","AP1120"
"P9082","AP1120"
"P10373","AP1121"
"P13840","AP1121"
"P14246","AP1121"
"P15153","AP1121"
"P16533","AP1121"
"P2620","AP1121"
"P2847","AP1121"
"P3326","AP1121"
"P5736","AP1121"
"P8454","AP1121"
"P23856","AP1122"
"P23857","AP1122"
"P23858","AP1122"
"P23859","AP1122"
"P23860","AP1122"
"P23861","AP1122"
"P23862","AP1122"
"P23863","AP1122"
"P23864","AP1122"
"P23865","AP1122"
"P23866","AP1122"
"P23867","AP1122"
"P23868","AP1122"
"P23869","AP1122"
"P23998","AP1123"
"P23999","AP1123"
"P24000","AP1123"
"P24001","AP1123"
"P24002","AP1123"
"P24003","AP1123"
"P24004","AP1123"
"P24005","AP1123"
"P24006","AP1123"
"P24007","AP1123"
"P24598","AP1123"
"P24599","AP1123"
"P24600","AP1123"
"P24601","AP1123"
"P24602","AP1123"
"P24603","AP1123"
"P24604","AP1123"
"P24605","AP1123"
"P24606","AP1123"
"P24607","AP1123"
"P24608","AP1123"
"P24609","AP1123"
"P24610","AP1123"
"P24611","AP1123"
"P24612","AP1123"
"P24613","AP1123"
"P24614","AP1123"
"P24615","AP1123"
"P24616","AP1123"
"P25762","AP1124"
"P25763","AP1124"
"P25764","AP1124"
"P25765","AP1124"
"P25766","AP1124"
"P25767","AP1124"
"P25768","AP1124"
"P25769","AP1124"
"P25770","AP1124"
"P25771","AP1124"
"P25772","AP1124"
"P25773","AP1124"
"P25774","AP1124"
"P25775","AP1124"
"P25776","AP1124"
"P25777","AP1124"
"P25778","AP1124"
"P25779","AP1124"
"P25780","AP1124"
"P26622","AP1125"
"P26623","AP1125"
"P26624","AP1125"
"P26625","AP1125"
"P26626","AP1125"
"P26627","AP1125"
"P26628","AP1125"
"P26629","AP1125"
"P26630","AP1125"
"P26631","AP1125"
"P26632","AP1125"
"P26633","AP1125"
"P27521","AP1125"
"P27522","AP1125"
"P27523","AP1125"
"P27183","AP1126"
"P27184","AP1126"
"P27185","AP1126"
"P27186","AP1126"
"P27187","AP1126"
"P27188","AP1126"
"P27190","AP1126"
"P27191","AP1126"
"P27192","AP1126"
"P27193","AP1126"
"P27194","AP1126"
"P27195","AP1126"
"P27196","AP1126"
"P27197","AP1126"
"P27198","AP1126"
"P27199","AP1126"
"P27200","AP1126"
"P27201","AP1126"
"P27202","AP1126"
"P27203","AP1126"
"P27204","AP1126"
"P29626","AP1126"
"P28291","AP1127"
"P28292","AP1127"
"P28293","AP1127"
"P28294","AP1127"
"P28295","AP1127"
"P28296","AP1127"
"P12843","AP1128"
"P13505","AP1128"
"P13774","AP1128"
"P14250","AP1128"
"P15594","AP1128"
"P1726","AP1128"
"P18193","AP1128"
"P18388","AP1128"
"P19038","AP1128"
"P19199","AP1128"
"P2002","AP1128"
"P2779","AP1128"
"P7979","AP1128"
"P10025","AP1129"
"P10079","AP1129"
"P10285","AP1129"
"P1134","AP1129"
"P11712","AP1129"
"P12341","AP1129"
"P19602","AP1129"
"P3952","AP1129"
"P3967","AP1129"
"P5831","AP1129"
"P6919","AP1129"
"P7631","AP1129"
"P13529","AP113"
"P14392","AP113"
"P14397","AP113"
"P16699","AP113"
"P16811","AP113"
"P17967","AP113"
"P6345","AP113"
"P7881","AP113"
"P14133","AP1130"
"P14600","AP1130"
"P15854","AP1130"
"P18528","AP1130"
"P18679","AP1130"
"P19393","AP1130"
"P20683","AP1130"
"P3541","AP1130"
"P39224","AP1130"
"P4218","AP1130"
"P8463","AP1130"
"P8687","AP1130"
"P10196","AP1131"
"P10575","AP1131"
"P12020","AP1131"
"P13497","AP1131"
"P14131","AP1131"
"P15250","AP1131"
"P16897","AP1131"
"P16976","AP1131"
"P17298","AP1131"
"P18141","AP1131"
"P20008","AP1131"
"P5774","AP1131"
"P6185","AP1131"
"P8515","AP1131"
"P16956","AP1132"
"P40687","AP1132"
"P10535","AP1133"
"P14489","AP1133"
"P14719","AP1133"
"P16134","AP1133"
"P16185","AP1133"
"P18911","AP1133"
"P4072","AP1133"
"P4604","AP1133"
"P5517","AP1133"
"P7693","AP1133"
"P8157","AP1133"
"P8439","AP1133"
"P9039","AP1133"
"P9081","AP1133"
"P20376","AP1134"
"P3542","AP1134"
"P4842","AP1134"
"P5375","AP1134"
"P7270","AP1134"
"P9272","AP1134"
"P12348","AP1135"
"P15169","AP1135"
"P17169","AP1135"
"P4354","AP1135"
"P4932","AP1135"
"P5112","AP1135"
"P7404","AP1135"
"P7566","AP1135"
"P8189","AP1135"
"P10324","AP1136"
"P12644","AP1136"
"P14140","AP1136"
"P14269","AP1136"
"P15850","AP1136"
"P16382","AP1136"
"P17287","AP1136"
"P3495","AP1136"
"P3909","AP1136"
"P4192","AP1136"
"P8864","AP1136"
"P11163","AP1137"
"P12884","AP1137"
"P14081","AP1137"
"P15261","AP1137"
"P15996","AP1137"
"P17702","AP1137"
"P17764","AP1137"
"P18818","AP1137"
"P19173","AP1137"
"P2585","AP1137"
"P2655","AP1137"
"P4046","AP1137"
"P5054","AP1137"
"P5442","AP1137"
"P7535","AP1137"
"P7875","AP1137"
"P7978","AP1137"
"P9892","AP1137"
"P15581","AP1138"
"P17295","AP1138"
"P6096","AP1138"
"P8343","AP1138"
"P10492","AP1139"
"P14891","AP1139"
"P15847","AP1139"
"P17234","AP1139"
"P17618","AP1139"
"P17686","AP1139"
"P19302","AP1139"
"P20017","AP1139"
"P2007","AP1139"
"P3848","AP1139"
"P5437","AP1139"
"P6571","AP1139"
"P7590","AP1139"
"P8110","AP1139"
"P8133","AP1139"
"P8484","AP1139"
"P9019","AP1139"
"P20889","AP114"
"P20890","AP114"
"P20891","AP114"
"P20892","AP114"
"P20893","AP114"
"P20894","AP114"
"P20895","AP114"
"P20896","AP114"
"P20897","AP114"
"P20898","AP114"
"P20899","AP114"
"P20900","AP114"
"P20901","AP114"
"P20902","AP114"
"P20903","AP114"
"P20904","AP114"
"P20905","AP114"
"P20906","AP114"
"P20907","AP114"
"P20908","AP114"
"P20909","AP114"
"P20910","AP114"
"P20911","AP114"
"P20912","AP114"
"P20913","AP114"
"P20914","AP114"
"P20915","AP114"
"P20916","AP114"
"P20917","AP114"
"P10871","AP1140"
"P14893","AP1140"
"P1546","AP1140"
"P15475","AP1140"
"P15905","AP1140"
"P16835","AP1140"
"P17293","AP1140"
"P18088","AP1140"
"P19118","AP1140"
"P1997","AP1140"
"P2304","AP1140"
"P4377","AP1140"
"P4575","AP1140"
"P6180","AP1140"
"P8525","AP1140"
"P8632","AP1140"
"P11629","AP1141"
"P12081","AP1141"
"P13041","AP1141"
"P15997","AP1141"
"P17650","AP1141"
"P17653","AP1141"
"P17657","AP1141"
"P1893","AP1141"
"P19143","AP1141"
"P19654","AP1141"
"P3945","AP1141"
"P5637","AP1141"
"P6824","AP1141"
"P6863","AP1141"
"P8259","AP1141"
"P8606","AP1141"
"P10180","AP1142"
"P10534","AP1142"
"P11455","AP1142"
"P15533","AP1142"
