R2952,Das Bisele Glick,67408-A / 67408-B,1915-05-04,K. Juvelier,Victor - His Master's Voice,"78 RPM - 10"""
R2953,Das Emese Yidische Harz,65152-B / 65152-A,1908-01,Kalman Juvelier,Victor - His Master's Voice,"78 RPM - 10"""
R2954,Das Emese Yidische Harz,3026,1908-01,Kalman Juvelier,Zon-O-Phone,"78 RPM - 10"" single-sided"
R2955,Das Erkennen,88550,1915-09-15,Ernestine Schumann-Heink,Victor - His Master's Voice,"78 RPM - 12"" single-sided"
R2956,Das keitele,E3723,1917-06,Rose Rubin; William Ziegenlaub,Columbia,"78 RPM - 10"""
R2957,Das Kriegele,A564,1901,unknown,Columbia,"78 RPM - 10"""
R2958,Das Leben fin a Frau,E3333,1917,May Simon,Columbia,"78 RPM - 10"""
R2959,Das Lied Der Lieder,CD 046,,Oberkantor Shmuel Barzilai,ORF,CD
R2960,Das Pastechel,E3721,1917-05,Elizabeth Tuchman,Columbia,"78 RPM - 10"""
R2961,Das Pastechul fun Palestina,50042-A / 50042-B,,Schmulwich,Zon-O-Phone,"78 RPM - 10"""
R2962,Das Pintele Yid,35129-A / 35129-B,1910-06-15,Frances Simonoff,Victor - His Master's Voice,"78 RPM - 12"""
R2963,Das Pintele Yid - Marsch,E1397,1913-04-05,Max Yankowitz; Goldberg,Columbia,"78 RPM - 10"""
R2964,Das Pintele Yud,E1964,1914-05-25,Benny Zeidman,Columbia,"78 RPM - 10"""
R2965,"Das Schone Fest, Johannistag (ansprache des Pogner)",7894-A / 7894-B,,Alexander Kipnis,Victrola Record,"78 RPM - 12"""
R2966,Das Siderel,65154-A / 65154-B,1911-05-11,Paskel,Victor - His Master's Voice,"78 RPM - 10"""
R2967,"Das Spiegel, fon Leben",E2901,1916-06,Kalman Juvelier,Columbia,"78 RPM - 10"""
R2968,Das Steierland,87541,1915-04-30,Alma Gluck; Paul Reimers,Victrola Record,"78 RPM - 10"" single-sided"
R2969,Das Steierland - ,87227,1915-04-30,Alma Gluck; Paul Reimers,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R2970,Das talesel,E826,1911?,Rosenstein,Columbia,"78 RPM - 10"""
R2971,Das Wiegele,69022-A / 69022-B,1916-06-16,Regina Zuckerberg,Victor - His Master's Voice,"78 RPM - 10"""
R2972,Das Zifferblatt,65249-B / 65249-A,1908-01,Kalman Juvelier,Victor - His Master's Voice,"78 RPM - 10"""
R2973,Date with the King,CL 2572,,Benny Goodman and Rosemary Clooney,Columbia,"33 1/3 RPM - 10"""
R2974,Dave Brubeck: The Gates of Justice,8.559414,,Various,Naxos,CD
R2975,Dave Cash Présente Ses Fantaisies Yiddish,OSI- 48,,Dave Cash,OSI Disques,Cassette tape
R2976,Dave Tarras - Master of Jewish Clarinet: Music for the Traditional Jewish Wedding,BA-US 1002,,Dave Tarras,Balkan Arts Center,"33 1/3 RPM - 12"""
R2977,Dave Tarras - Volume One,C 105,,Dave Tarras,Global Village,Cassette tape
R2978,Dave Tarras Plays Again - Jewish Dances,ST-LP-718,,Dave Tarras,Colonial,"33 1/3 RPM - 12"""
R2979,Dave Tarras Plays Again - Jewish Dances,COL-LP-218,,Dave Tarras,Colonial,"33 1/3 RPM - 12"""
R2980,David Abikzer,,,David Abikzer,Koliphone,Cassette tape
R2981,David Amram: Symphony - Songs of the Soul / Shir L'erev Shabbat (excerpts) / The Final Ingredient (excerpts),8.559420,,Various,Naxos,CD
R2982,David and Goliath,5005 A / 5005 B / 1162,,Lew Ayres,Majestic,"78 RPM - 10"""
R2983,David and Goliath,DU 90041 A / DU 90041 B,,Charles Laughton,Decca,"78 RPM - 12"""
R2984,David and Goliath - Noah's Ark,SLP 104,,Story Teller,Mercury Publications,"33 1/3 RPM - 12"""
R2985,David and the King,5006 A / 5006 B,,Lew Ayres,Majestic,"78 RPM - 10"""
R2986,David Apfel Dials a Wrong Number,102733,,,Unknown,CD
R2987,David Apfel Sings With Devotion,102732,2008,,Unknown,CD
R2988,David Ben-Gurion - Builder And Warrior,DB2 1886,,David Ben-Gurion,Masada,"33 1/3 RPM - 12"""
R2989,David Broza,83014,,David Broza,CBS,"33 1/3 RPM - 12"""
R2990,"David Chernyavsky, Klezmer Violin",102019,2000,,Studio 3,CD
R2991,David Diamond: Ahava (Brotherhood) - Music for Prayer,8.559412,,Various,Naxos,CD
R2992,David Eshet - Volume One,AN 46-54,,David Eshet,Hed-Arzi,"33 1/3 RPM - 12"""
R2993,David Eshet Sings A Legend,DRG No 2,,David Eshet,DRG Recording Co,Cassette tape
R2994,David Eshet Sings In Such A Way,DRG No 1,,David Eshet,DRG Recording Co,Cassette tape
R2995,David Eshet sings in Yiddish Forbidden Russian Songs,GIL 01210,,David Eshet,DRG Recording Co,"33 1/3 RPM - 12"""
R2996,David Hameilach's Fiedele,V-9005-A / V-9005-B,1928-12-12,Leon Blank,Victor - His Master's Voice,"78 RPM - 10"""
R2997,David Hamelech,20101,1931-08,Belle Baker,Brunswick,"78 RPM - 12"""
R2998,David Holstein Presents: Benzion Miller,DH 213,,David Holstein,Noam Records,Cassette tape
R2999,David Kusevitsky - World Famous Cantor,TIKVA-103,,David Kusevitzky,Menorah,8-track tape
R3000,David Kusevitsky - World Famous Cantor,D-5789,,David Kusevitsky,Galton,"33 1/3 RPM - 12"""
R3001,David Kusevitsky - World Famous Cantor,TIKVA-103,,David Kusevitzky,Menorah,Cassette tape
R3002,David Kusevitsky - World Famous Cantor,D-5790,,David Kusevitzky,Galton,"33 1/3 RPM - 12"""
R3003,David Kusevitsky in Concert,M 7335,,Cantor David Kusevitsky,Musique Internationale,"33 1/3 RPM - 12"""
R3004,David Kusevitsky World Famous Cantor,T 103,,David Kusevitsky,Tikva - Eurotone,"33 1/3 RPM - 12"""
R3005,David Nowakowsky (1848-1921),,,Cantor David Lefkowitz ; NY Park Ave Synagogue,Private label,Cassette tape
R3006,David Oistrakh Plays J.S.Bach / Franz Shubert,STXID5253,,David Oistrakh,Saga,"33 1/3 RPM - 12"""
R3007,"David Stock: A Little Miracle / Yizkor / Y'rusha, Tekiah",8.559422,,Various,Naxos,CD
R3008,David Super Star,102,,Sol Zim,Zimray,"33 1/3 RPM - 12"""
R3009,"David Syme Plays Gershwin - Concerto in F, Rhapsody in Blue",301733,,David Syme,Private label,Cassette tape
R3010,"David, Jacob, Simcha Kusevitsky",64158,,David; Jacob ; Simcha Kusevitsky,CBS,8-track tape
R3011,"David, Jacob, Simcha Kusevitsky",S 64158,,David; Jacob ; Simcha Kusevitsky,CBS,"33 1/3 RPM - 12"""
R3012,Dawn of To-Morrow,20659-A / 20659-B,1927-05-09,Nathan Shilkret,Victor - His Master's Voice,"78 RPM - 10"""
R3013,Day after Day,B-10046-A / B-10046-B,1938-11-17,Artie Shaw; Helen Forrest,Bluebird,"78 RPM - 10"""
R3014,Day Dreaming,40334 A / 40334 B,,Bill Crosby,Decca,"78 RPM - 10"""
R3015,Day In - Day Out,B-10406-A / B-10406-B,1939-08-27,Artie Shaw; Helen Forrest,Bluebird,"78 RPM - 10"""
R3016,Dayenu,RR-102 A / RR-102 B,,The Moishe Oysher Seder,Rozanna Records,45 RPM
R3017,Dayenu / Ki Lo No-Eh,25-5015-A / 25-5015-B,1939-01-31,Cantor David Putterman,RCA Victor,"78 RPM - 10"""
R3018,Dayenu / Ki Lo No-Eh,V-9048-A / V-9048-B,1939-01-31,David Putterman,Victor - His Master's Voice,"78 RPM - 10"""
R3019,Days are Coming,S-6543/4,,Shlomo Carlebach,Hal Ruach Studios,"33 1/3 RPM - 12"""
R3020,Days are Coming,EMB 31865,,Shlomo Carlebach,Embassy,"33 1/3 RPM - 12"""
R3021,Days of Awe,,,Cantor Benjamin Maissner; Holy Blossom Temple Singers; Douglas Bodie,Private label,CD
R3022,Days of Joy,TR 597,,Cantor Jerome Kapmar,Tambur Records,"33 1/3 RPM - 12"""
R3023,De Barbieri Recital,LPU 0115,,Renato De Barbieri,Cetra,"33 1/3 RPM - 12"""
R3024,De Chazzan Und Der Gabbi,2920 / 2921,,Cantor Simcha Kusevitsky,Shira,"78 RPM - 10"""
R3025,De Liebe Fun Rochele Mit Jankele; Zwei Teibelach,V-9006-B / V-9006-A,1928-12-26,Zena Goldstein; Leon Gold,Victor - His Master's Voice,"78 RPM - 10"""
R3026,De Lustika Yedalich,72223-B / 72223-A,1919-01-20,Anna Hoffman; Jacob Jacobs,Victor - His Master's Voice,"78 RPM - 10"""
R3027,De Ragtime Fiddle,E969,1912-04-25,Simon Paskal,Columbia,"78 RPM - 10"""
R3028,De Suffragetky,72484-B / 72484-A,1919-09-30,Anna Hoffman; Jacob Jacobs,Victor - His Master's Voice,"78 RPM - 10"""
R3029,De Yiddisha Shimmy,72665-B / 72665-A,1920-03-26,Anna Hoffman; Jacob Jacobs,Victor - His Master's Voice,"78 RPM - 10"""
R3030,Dean Friedman,LS 6008,,Dean Friedman,Lifesong,"33 1/3 RPM - 12"""
R3031,Dear Mom / Sweet ,608,,Yaffa Yarkoni,R.T.A.LTD,45 RPM
R3032,Dearly Beloved,C675,1942-07-30,Benny Goodman; Buzz Alston,Columbia,"78 RPM - 10"""
R3033,Dearly Beloved - Vocadance,27970-A / 27970-B,1942-07-30,Dinah Shore,Victor - His Master's Voice,"78 RPM - 10"""
R3034,Dearly Beloved ; I'M Old Fashioned,36641,1942-07-30,Benny Goodman; Buzz Alston,Columbia,"78 RPM - 10"""
R3035,Debbie Friedman's Musical Curriculum,BHS 106,,Debbie Friedman,Hed-Arzi,"33 1/3 RPM - 12"""
R3036,Debka,U-6001-B / U-6001-A,,Arno Levitch Ensemble,Ultra,"78 RPM - 10"""
R3037,Debka - Israeli Folk Dances,T-100,,Debka,Tikva - Eurotone,"33 1/3 RPM - 12"""
R3038,Debut Solo Recording,M35830,,Siegfried Jerusalem,CBS,"33 1/3 RPM - 12"""
R3039,Decouvrez L'Israel,80 635,,Groupe Alonim,Barclay,"33 1/3 RPM - 12"""
R3040,Dedi,YGP 200,,Yossi Green,Yossi Green Productions,Cassette tape
R3041,Deep Purple,B-10178-A / B-10178-B,1939-03-12,Artie Shaw; Helen Forrest,Bluebird,"78 RPM - 10"""
R3042,Değirmenci,2004-A / 2004-B,,Victoria Hazan; Marko Melkon,Metropolitan,"78 RPM - 10"""
R3043,Deine shehne augen,8027-F,1924-04,William Schwartz,Columbia,"78 RPM - 10"""
R3044,Delightful Delirium ; I want My Share of Love,B-10134-A / B-10134-B,1939-01-31,Artie Shaw; Tony Pastor,Bluebird,"78 RPM - 10"""
R3045,Dem Chazen Heren,13176,1921-05,Cantor M. Schapiro; Silberbush,Emerson,"78 RPM - 10"""
R3046,Dem Milner's Trern,25-5155-A / 25-5155-B,1938-11-01,Sidor Belarsky,RCA Victor,"78 RPM - 10"""
R3047,Dem Milner's Trern ; Dem Zeidens Broche,V-9043-A / V-9043-B,1938-11-01,Sidor Belarsky,Victor - His Master's Voice,"78 RPM - 10"""
R3048,Dem Milner's Trern/Dem Zeidens Broche,25-5010-A / 25-5010-B,1938-11-01,Sidor Belarsky,RCA Victor International,"78 RPM - 10"""
R3049,Dem Monastrishtcher Rebin's Chosid'l,8085-F,1925-09-01,Dave Tarras,Columbia,"78 RPM - 10"""
R3050,Dem Pastechel's Cholem,67404-B / 67404-A,1915-05-04,Jacob Medvedieff,Victor - His Master's Voice,"78 RPM - 10"""
R3051,Dem Pastechel's Cholem,E1735,1914-02-11,M. Gutmann,Columbia,"78 RPM - 10"""
R3052,Dem Pastuchel's Cholem,E4172,1917-02,Jewish Orchestra,Columbia,"78 RPM - 10"""
R3053,Dem Pastuchel's Cholem,8162-F,1928-01,Abe Schwartz's Orchestra,Columbia,"78 RPM - 10"""
R3054,Dem Pastuchel's Doina,14051-A / 14051-B,,Zimbel,Odeon,"78 RPM - 10"""
R3055,Dem Pastuchs Cholem,25-5008-A / 25-5008-B,1938-09-08,Moishe Oysher,RCA Victor,"78 RPM - 10"""
R3056,Dem Pedler's Brievele,73378-B / 73378-A,1922-05-10,William Robyn,Victor - His Master's Voice,"78 RPM - 10"""
R3057,Dem Rabbis Nigen Potpourri,72866-A / 72866-B,1920-11-12,Joseph Rumshinsky,Victor - His Master's Voice,"78 RPM - 10"""
R3058,Dem Rebbin's Bal-Agoleh,E7983,1923-04,David Medoff,Columbia,"78 RPM - 10"""
R3059,Dem Rebbin's Nisim,E9111,1923-09,Boris Rosenthal,Columbia,"78 RPM - 10"""
R3060,Dem Rebbin's Vunder,8191-F,1929-03,Der Galitzianer Komiker,Columbia,"78 RPM - 10"""
R3061,Dem Rebbin's Zmires,E7801,1922-11,Simon Paskal,Columbia,"78 RPM - 10"""
R3062,Dem Reben's Nigin,13048,1920-02,Joseph Rumshinsky,Emerson,"78 RPM - 10"""
R3063,Dem Reben's Nigun - Part 3,13050,1920-02,Joseph Rumshinsky,Emerson,"78 RPM - 10"""
R3064,Dem Rebens Mofsim,73697-B / 73697-A,1922-09-30,Morris Goldstein,Victor - His Master's Voice,"78 RPM - 10"""
R3065,Dem Rebin's Nigun,E4439,1919-07,Lieut. Jos. Frankel's Orchestra,Columbia,"78 RPM - 10"""
R3066,Dem Rebin's Nigun,25-5069-B / 25-5069-A,1942-03-19,Seymour Rechtzeit,RCA Victor,"78 RPM - 10"""
R3067,Dem Rebin's Nigun,V-9107-A / V-9107-B,1942-03-19,Seymour Rechtzeit,Victor - His Master's Voice,"78 RPM - 10"""
R3068,"Dem Rebin's Nigun, oj tate",E4466,1919-11,Lieut. Jos. Frankel's Orchestra,Columbia,"78 RPM - 10"""
R3069,Dem Rebin's Tanz,V-9098-B / V-9098-A,1941-04-15,Dave Tarras,Victor - His Master's Voice,"78 RPM - 10"""
R3070,Dem Rebin's Tanz,25-5060-B / 25-5060-A,1941-04-15,Dave Tarras,RCA Victor,"78 RPM - 10"""
R3071,Dem Rebins Nign,67567-A / 67567-B,1915-12-02,Elenkrig's Orchestra,Victor - His Master's Voice,"78 RPM - 10"""
R3072,Dem Remes Stickel,E2291,1915-01-07,N. Hollender,Columbia,"78 RPM - 10"""
R3073,Dem Seiden's Meinsele,6070-A / 6070-B,,Henri Gerro,Stinson,"78 RPM - 10"""
R3074,Dem Trisker Rebbin's Chosid,8089-F,1925-09,Dave Tarras,Columbia,"78 RPM - 10"""
R3075,Dem Zaidens Nigun,25-5087-B / 25-5087-A,1939-10-02,Molly Picon,RCA Victor,"78 RPM - 10"""
R3076,Dem Zaidens Nigun,V-606-A / V-606-B,1939-10-02,Molly Picon,Victor - His Master's Voice,"78 RPM - 10"""
R3077,Depend on the Aunt,LP-156,,Ensemble Zhok W'Hezi,Makolit,"33 1/3 RPM - 10"""
R3078,Depuis le jour,74252,1913-01-23,Alma Gluck,Victor - His Master's Voice,"78 RPM - 12"" single-sided"
R3079,Depuis le jour,74252,1911-07-20,Alma Gluck,Victor Record,"78 RPM - 12"" single-sided"
R3080,Der Alter Tate,E4400,1919-06,Sam Silverbush; Sadie Wachtel,Columbia,"78 RPM - 10"""
R3081,Der Alter Tate,E-4400,1919-06,Sam Silverbush; Sadie Wachtel,Columbia,"78 RPM - 10"""
R3082,Der Alter Zigeuner,25-5038-B / 25-5038-A,1940-06-20,Bagelman Sisters; Seymour Rechtzeit,RCA Victor,"78 RPM - 10"""
R3083,Der Alter Zigeuner,V-9074-B / V-9074-A,1940-06-20,Bagelman Sisters; Seymour Rechtzeit,Victor - His Master's Voice,"78 RPM - 10"""
R3084,Der Araber,6074-A / 6074-B,,Henri Gerro,Stinson,"78 RPM - 10"""
R3085,Der Arbeiter,13265,1924,Morris Goldstein,Emerson,"78 RPM - 10"""
R3086,Der Automobile,8005F,1923,Morris Goldstein,Columbia,"78 RPM - 10"""
R3087,Der Badchen,63832-A / 63832-B,1908,H.I. Reissmann,Victor - His Master's Voice,"78 RPM - 10"""
R3088,Der Badchen,1308,1919-01,Gus Goldstein,Emerson,"78 RPM - 9"""
R3089,Der Badchen,13122,1920-11,Gus Goldstein,Emerson,"78 RPM - 10"""
R3090,Der Badchen,H-6008 A / H-6008 B,,Saul Meisels,Asch Recording Studio,"78 RPM - 10"""
R3091,Der Ballagohle,E2996,1916-09,Kalman Juvelier,Columbia,"78 RPM - 10"""
R3092,Der Barber fun Seville - Cavatina fun Figaro,68603-A / 68603-B,1922-11-14,Joseph Winogradoff,Victor - His Master's Voice,"78 RPM - 12"""
R3093,Der Becher,67116-A / 67116-B,1928-08-23,Celia Boodkin,Brunswick,"78 RPM - 10"""
R3094,Der Becher/Dremlender Yingele,275-A / 275-B,,Sidor Belarsky,Musicraft,"78 RPM - 10"""
R3095,Der Becher/Tanchum,B3-901-A / B3-901-B,,Sidor Belarsky,Besa,"78 RPM - 10"""
R3096,Der Berditchever Al Chet,57008-F,1924,Pinchos Jassinowsky,Columbia,"78 RPM - 12"""
R3097,Der Bobe's T'chineh,8174-F,1928,Gus Goldstein; Anna Dobrovinsky,Columbia,"78 RPM - 10"""
R3098,Der Broiges Tanz,73058-B / 73058-A,1921-05-06,Kandel's Orchestra,Victor - His Master's Voice,"78 RPM - 10"""
R3099,Der Bronxer Feter Vegen Cheider,8204-F,1929-12,Jehuda Bleich,Columbia,"78 RPM - 10"""
R3100,Der Butcher,6050-B / 6050-A,,Moscow Jewish Symphony Orchestra,Stinson,"78 RPM - 10"""
R3101,Der Carnival,14067-A / 14067-B,,Aneta Rosenthal,Okeh,"78 RPM - 10"""
R3102,Der Chasendl,8-81418-A / 8-81418-B,,Madame Myra Sokolsaya,Victor - His Master's Voice,"78 RPM - 10"""
R3103,Der Chazen un Gabe,68886-A / 68886-B,1927-09-10,P. Pinchik,Victor - His Master's Voice,"78 RPM - 12"""
R3104,Der Chosid Tanzt,13128,1920-01,Lieu. J. Frankel,Emerson,"78 RPM - 10"""
R3105,Der Dibbuk Forshpiel,E7606,1922-04,Philip Greenberg,Columbia,"78 RPM - 10"""
R3106,Der Dibuk,,,Joel Engel,Nidjei-Israel,"33 1/3 RPM - 12"""
R3107,Der Dishwasher,1049 / 1049-A,,Herman Yablokoff,Sun,"78 RPM - 10"""
R3108,Der Dzudsh Un Der Loyer,E4465,1919-06,Abe Karp; Gussie Karp,Columbia,"78 RPM - 10"""
R3109,Der Dzudsh Un Der Loyer,E-4465,1919-06,Abe Karp; Gussie Karp,Columbia,"78 RPM - 10"""
R3110,Der Eibiger Tantz,8201-F,1929-10,Lucy German,Columbia,"78 RPM - 10"""
R3111,Der Erlkönig,7177-A / 7177-B,,Ernestine Schumann-Heink,Victrola Record,"78 RPM - 12"""
R3112,Der Erlkönig,15825-A / 15825-B,,Alexander Kipnis,Victor - His Master's Voice,"78 RPM - 12"""
R3113,Der Ez-Hadas,59506-L / 59506-R,1921-06-20,Sam Silberbusch,Edison,"78 RPM - 10"""
R3114,Der Ferginegen Fin Tatta Mamma,40080,1924-06-06,Kandel's Orchestra,Brunswick,"78 RPM - 10"""
R3115,Der Ferliebter,10-6007A / 10-6007B,,Max Kletter,Disc Asch,"78 RPM - 10"""
R3116,Der Fom-Fivater Magid,B-2045 A / B-2045 B,,Maurice Schwartz,Banner,"78 RPM - 10"""
R3117,Der Forwards March,E4552,1919-12,Lieut. Jos. Frankel's Orchestra,Columbia,"78 RPM - 10"""
R3118,Der Frailacher Tantz,F-8014-A / F-8014-B,,Allen Street Gypsies,Standard,"78 RPM - 10"""
R3119,Der Frehlicher Rumener,B 13024 / A 13024,1925-02-03,Aaron Lebedeff,Vocalion,"78 RPM - 10"""
R3120,Der Frehlicher Rumener,A 13026 / B 13026,1925-02-03,Aaron Lebedeff,Vocalion,"78 RPM - 10"""
R3121,Der Frehlicher Shuster,8171-F,1928-05-27,Irving Grossman,Columbia,"78 RPM - 10"""
R3122,Der freilicher chazen,68834-A / 68834-B,1927-06-29,Ludwig Satz,Victor - His Master's Voice,"78 RPM - 12"""
R3123,Der Freilicher Shabes,73621-B / 73621-A,1922-11-14,Morris Goldstein,Victor - His Master's Voice,"78 RPM - 10"""
R3124,Der Freischutz - Overture,13830-A / 13830-B,,Arthur Fiedler,Victor - His Master's Voice,"78 RPM - 12"""
R3125,Der Frieden,72400-B / 72400-A,1918-04-24,Max Bulman,Victor - His Master's Voice,"78 RPM - 10"""
R3126,Der Frühling erwachte,88417,1913-01-16,Ernestine Schumann-Heink,Victrola Record,"78 RPM - 12"" single-sided"
R3127,Der Fuchs und die Zieg,E3404,1917-04,Leon Blanc,Columbia,"78 RPM - 10"""
R3128,Der Galicianer Cavallero,8185-F,1929-02,Peisachke Burstein,Columbia,"78 RPM - 10"""
R3129,Der Galiziaher mit'n Litvak,8043-F,1924,Gus Goldstein; Sam Silverbush,Columbia,"78 RPM - 10"""
R3130,Der Gazlen Beim Telofon,8200-F,1923-02,Ludwig Satz,Columbia,"78 RPM - 10"""
R3131,Der Gazlen beim telofon,E7937,1923-02,Ludwig Satz,Columbia,"78 RPM - 10"""
R3132,Der Gazlen beim telofon,E-7937,1923-02,Ludwig Satz,Columbia,"78 RPM - 10"""
R3133,Der Glatter Bulgar,V-9101-A / V-9101-B,1941-12-17,Tarras Instrumental Trio,Victor - His Master's Voice,"78 RPM - 10"""
R3134,Der Glatter Bulgar,25-5063-A / 25-5063-B,1941-12-17,Tarras Instrumental Trio,RCA Victor,"78 RPM - 10"""
R3135,Der Grammeister - Yiddish-American Radion 1938-1975,1808,,Zvee Scooler,Living Traditions,CD
R3136,Der Greener Cousin is shoin du!,E7652,1922-04,Morris Goldstein,Columbia,"78 RPM - 10"""
R3137,Der Griener Cosin,B-14379 / A-14379,1922-06,Simon Paskal,Vocalion,"78 RPM - 10"""
R3138,Der Griener Janitor,73339-A / 73339-B,1922-02-20,Sam Silverbush; Sadie Wachtel,Victor - His Master's Voice,"78 RPM - 10"""
R3139,Der Griener Kosinn (Der Neuer Kosinn Lied),73343-B / 73343-A,1922-05-01,Morris Goldstein,Victor - His Master's Voice,"78 RPM - 10"""
R3140,Der Griner,A 67145 / B 67145,1929-03-14,Max Wilner,Vocalion,"78 RPM - 10"""
R3141,Der Heileger Shabbos,72180-A / 72180-B,1918-06-07,Abraham Rosenstein,Victor - His Master's Voice,"78 RPM - 10"""
R3142,Der Italiainer,72492-A / 72492-B,1919-09-18,Anna Hoffman; Jacob Jacobs,Victor - His Master's Voice,"78 RPM - 10"""
R3143,Der Italiener,1111,1921,Joseph Tanzman; Anna Zeeman,Cardinal,"78 RPM - 10"""
R3144,Der Italiener,E7176,1921-04,Joseph Tanzman; Anna Zeeman,Columbia,"78 RPM - 10"""
R3145,Der Jäger lang dem Weiher ging (Hunter's Song),87184,1914-03-07,Alma Gluck; Paul Reimers,Victor - His Master's Voice,"78 RPM - 10"" single-sided"
R3146,Der Jugend Fraind,73437-A / 73437-B,1922-03-07,Joseph Feldman,Victor - His Master's Voice,"78 RPM - 10"""
R3147,Der Junk Peddler,E9059,1923-05,Ludwig Satz,Columbia,"78 RPM - 10"""
R3148,Der Kadish fun Schwarzen Yiden,3002,1905-01,Goldin Quartette,Columbia,"78 RPM - 10"" single-sided"
R3149,Der Kleine Sandmann bin ich,89100,1913-01-25,Alma Gluck; Louise Homer,Victrola Record,"78 RPM - 12"" single-sided"
R3150,Der Kleine Sandmann bin ich,88419,1913-01-25,Alma Gluck; Louise Homer,Victor - His Master's Voice,"78 RPM - 12"" single-sided"
R3151,Der Kleiner Shnaiderel,H-6016 A / H-6016 B,,Menasha Oppenheim,Stinson,"78 RPM - 10"""
R3152,Der Kleiner Shniaderel,H-6016 A / H-6016 B,,Menasha Oppenheim,Asch Recording Studio,"78 RPM - 10"""
R3153,Der Kosherer Korben,A 13030 / B 13030,1925-05-14,Aaron Lebedeff,Vocalion,"78 RPM - 10"""
R3154,Der Kranker Shnaider,5289-56,,S. Lyubimov,CCCP- Aprelevsky Zavod,"78 RPM - 10"""
R3155,Der Lachendiker,77075-A / 77075-B,1923-06-22,Joe Feldman,Victor - His Master's Voice,"78 RPM - 10"""
R3156,Der Lamden,57064-F,1929-03,Cantor Mordechay Hershman,Columbia,"78 RPM - 12"""
R3157,Der Lebediger Yusem,57001-F,1924,Cantor David Roitman,Columbia,"78 RPM - 12"""
R3158,Der liebes waltz,E7557,1921-12,Estella Schreiner,Columbia,"78 RPM - 10"""
R3159,Der Lodgen President,E3371,1917,Silverbush; Miller,Columbia,"78 RPM - 10"""
R3160,Der Lokshenbreit; Es Klapt,E3752,,,Columbia,"78 RPM - 10"""
R3161,Der Makabeer March,E7655,1922-10,Simon Paskal,Columbia,"78 RPM - 10"""
R3162,Der mame's hartz is die kroin fun der welt,E7505,1921-10,William Schwartz,Columbia,"78 RPM - 10"""
R3163,Der Mesader Kedushen,14055-B / 14055-A,1922-11,Gus Goldstein; Clara Gold,Okeh,"78 RPM - 10"""
R3164,Der Mesader Kedushen,E7656,1922-05,Gus Goldstein; Clara Gold,Columbia,"78 RPM - 10"""
R3165,Der Mesader Kedushen,E-7656,1922-05,Gus Goldstein; Clara Gold,Columbia,"78 RPM - 10"""
R3166,Der Moishev Zekenim,E-5270,1923,Cantor Shloimele Rothstein,Columbia,"78 RPM - 12"""
R3167,Der Moishev Zekenim,E5270,1923,Cantor Shloimele Rothstein,Columbia,"78 RPM - 12"""
R3168,Der Naier Choidesh,79120-A / 79120-B,1926-12-10,Solomon Stramer,Victor - His Master's Voice,"78 RPM - 10"""
R3169,Der Naser Kaver,E1048,1912-08-30,Solomon Smuelwitz; Solomon Small,Columbia,"78 RPM - 10"""
R3170,Der Nayer Al Chet,8176-F,1928-07,Peisachke Burstein,Columbia,"78 RPM - 10"""
R3171,Der Nayer Kol Nidre,E5274,1923,Cantor Shloimele Rothstein,Columbia,"78 RPM - 12"""
R3172,Der Neuer Omar Rabbi Elosor,55142-B / 55142-A,1921-09-15,Cantor Josef Rosenblatt,Victor - His Master's Voice,"78 RPM - 12"""
R3173,Der Nicolaiver Bulgar,72281-B / 72281-A,1918-06-25,Kandel's Orchestra,Victor - His Master's Voice,"78 RPM - 10"""
R3174,Der Patriot,69524-A / 69524-B,1916-07-07,Rose Rubin; William Ziegenlaub,Victor - His Master's Voice,"78 RPM - 10"""
R3175,Der Peddler,E4972,1920-12,Sam Silverbush; Sadie Wachtel,Columbia,"78 RPM - 10"""
R3176,Der Pedler,1328-X,1919,Sam Silverbush; Sadie Wachtel,Emerson,"78 RPM - 10"""
R3177,Der Protokol Secreter,E3724,1918-05,Louis Gilrod; Gus Goldstein,Columbia,"78 RPM - 10"""
